,index,Timestamp,Dia_Spline3_Base,Event
0,1363,-876900.5983450001,-1.7419366836547852,sitting
1,1364,-876900.5872450001,-1.6829895973205566,sitting
2,1365,-876900.576135,-1.6768975257873535,sitting
3,1366,-876900.567056,-1.69307279586792,sitting
4,1367,-876900.554781,-1.7254538536071777,sitting
5,1368,-876900.5395000001,-1.758826732635498,sitting
6,1369,-876900.530477,-1.7320804595947266,sitting
7,1370,-876900.516238,-1.7166671752929688,sitting
8,1371,-876900.50479,-1.7437357902526855,sitting
9,1372,-876900.494691,-1.7755918502807617,sitting
10,1373,-876900.480159,-1.7806878089904785,sitting
11,1374,-876900.46554,-1.7405176162719727,sitting
12,1375,-876900.455165,-1.7069978713989258,sitting
13,1376,-876900.443398,-1.7313928604125977,sitting
14,1377,-876900.434123,-1.7791590690612793,sitting
15,1378,-876900.424117,-1.7994213104248047,sitting
16,1379,-876900.41032,-1.8007850646972656,sitting
17,1380,-876900.399736,-1.782580852508545,sitting
18,1381,-876900.389552,-1.6852173805236816,sitting
19,1382,-876900.377137,-1.5926170349121094,sitting
20,1383,-876900.36737,-1.6159629821777344,sitting
21,1384,-876900.353551,-1.688011646270752,sitting
22,1385,-876900.3443540001,-1.7007722854614258,sitting
23,1386,-876900.3297840001,-1.6229896545410156,sitting
24,1387,-876900.316539,-1.4991707801818848,sitting
25,1388,-876900.305176,-1.4404029846191406,sitting
26,1389,-876900.294196,-1.4706802368164062,sitting
27,1390,-876900.28209,-1.4697761535644531,sitting
28,1391,-876900.270017,-1.4620308876037598,sitting
29,1392,-876900.257708,-1.4797325134277344,sitting
30,1393,-876900.248328,-1.469588279724121,sitting
31,1394,-876900.233701,-1.4538307189941406,sitting
32,1395,-876900.224195,-1.4487080574035645,sitting
33,1396,-876900.21354,-1.5015287399291992,sitting
34,1397,-876900.199951,-1.4705872535705566,sitting
35,1398,-876900.186388,-1.3039298057556152,sitting
36,1399,-876900.176739,-1.312129020690918,sitting
37,1400,-876900.166677,-1.407834529876709,sitting
38,1401,-876900.152995,-1.3942222595214844,sitting
39,1402,-876900.137918,-1.3424997329711914,sitting
40,1403,-876900.127987,-1.2592859268188477,sitting
41,1404,-876900.114467,-1.1814227104187012,sitting
42,1405,-876900.103012,-1.1709403991699219,sitting
43,1406,-876900.092636,-1.1968555450439453,sitting
44,1407,-876900.07874,-1.196159839630127,sitting
45,1408,-876900.068019,-1.2058749198913574,sitting
46,1409,-876900.056416,-1.251636028289795,sitting
47,1410,-876900.046961,-1.2741436958312988,sitting
48,1411,-876900.031786,-1.1847448348999023,sitting
49,1412,-876900.018452,-1.0615296363830566,sitting
50,1413,-876900.005837,-1.0395913124084473,sitting
51,1414,-876899.995183,-1.0479187965393066,sitting
52,1415,-876899.982436,-1.0730204582214355,sitting
53,1416,-876899.971237,-1.0993714332580566,sitting
54,1417,-876899.956752,-1.0444746017456055,sitting
55,1418,-876899.945353,-0.9639229774475098,sitting
56,1419,-876899.935541,-0.939244270324707,sitting
57,1420,-876899.920025,-0.9349002838134766,sitting
58,1421,-876899.91004,-0.8952441215515137,sitting
59,1422,-876899.895736,-0.8976259231567383,sitting
60,1423,-876899.881166,-0.9318141937255859,sitting
61,1424,-876899.87043,-0.9476571083068848,sitting
62,1425,-876899.858004,-0.9858336448669434,sitting
63,1426,-876899.848583,-0.9749002456665039,sitting
64,1427,-876899.8415720001,-0.9136238098144531,sitting
65,1428,-876899.833916,-0.8637371063232422,sitting
66,1429,-876899.819976,-0.8536601066589355,sitting
67,1430,-876899.810158,-0.8641934394836426,sitting
68,1431,-876899.797066,-0.8433213233947754,sitting
69,1432,-876899.786965,-0.8530535697937012,sitting
70,1433,-876899.77696,-0.8468828201293945,sitting
71,1434,-876899.763482,-0.8493785858154297,sitting
72,1435,-876899.7517,-0.8753771781921387,sitting
73,1436,-876899.744564,-0.8694534301757812,sitting
74,1437,-876899.73229,-0.822904109954834,sitting
75,1438,-876899.722515,-0.7349061965942383,sitting
76,1439,-876899.712947,-0.727996826171875,sitting
77,1440,-876899.700302,-0.7528133392333984,sitting
78,1441,-876899.6907340001,-0.7486371994018555,sitting
79,1442,-876899.678678,-0.31861558318710337,sitting
80,1443,-876899.668876,-0.31282693051151256,sitting
81,1444,-876899.657578,-0.3070367052226928,sitting
82,1445,-876899.649504,-0.3012449321312758,sitting
83,1446,-876899.637862,-0.29545163604787206,sitting
84,1447,-876899.628435,-0.28965684178309914,sitting
85,1448,-876899.618061,-0.2838605741475888,sitting
86,1449,-876899.605741,-0.2780628579519302,sitting
87,1450,-876899.5943250001,-0.2722637180067764,sitting
88,1451,-876899.58106,-0.26646317912270234,sitting
89,1452,-876899.570273,-0.260661266110354,sitting
90,1453,-876899.56117,-0.25485800378034185,sitting
91,1454,-876899.5489330001,-0.2490534169432621,sitting
92,1455,-876899.5391930001,-0.24324753040976788,sitting
93,1456,-876899.5226820001,-0.2374403689904483,sitting
94,1457,-876899.505915,-0.23163195749593513,sitting
95,1458,-876899.490585,-0.22582232073683173,sitting
96,1459,-876899.479128,-0.22001148352375566,sitting
97,1460,-876899.46451,-0.21419947066733158,sitting
98,1461,-876899.45199,-0.20838630697817706,sitting
99,1462,-876899.441076,-0.20257201726689544,sitting
100,1463,-876899.427303,-0.1967566263441327,sitting
101,1464,-876899.413373,-0.1909401590204709,sitting
102,1465,-876899.401042,-0.18512264010654178,sitting
103,1466,-876899.38796,-0.1793040944129629,sitting
104,1467,-876899.373489,-0.17348454675033764,sitting
105,1468,-876899.36146,-0.16766402192931196,sitting
106,1469,-876899.349901,-0.1618425447604679,sitting
107,1470,-876899.334848,-0.1560201400544372,sitting
108,1471,-876899.323931,-0.15019683262185168,sitting
109,1472,-876899.310679,-0.14437264727330046,sitting
110,1473,-876899.296813,-0.1385476088194153,sitting
111,1474,-876899.285806,-0.13272174207082088,sitting
112,1475,-876899.270828,-0.12689507183811344,sitting
113,1476,-876899.257229,-0.12106762293193185,sitting
114,1477,-876899.238763,-0.11523942016287236,sitting
115,1478,-876899.227235,-0.10941048834155964,sitting
116,1479,-876899.202635,-0.10358085227861835,sitting
117,1480,-876899.181742,-0.09775053678464474,sitting
118,1481,-876899.154564,-0.09191956667027057,sitting
119,1482,-876899.1425300001,-0.08608796674611341,sitting
120,1483,-876899.123719,-0.08025576182278371,sitting
121,1484,-876899.108349,-0.07442297671089904,sitting
122,1485,-876899.090537,-0.06858963622108405,sitting
123,1486,-876899.07808,-0.0627557651639421,sitting
124,1487,-876899.061604,-0.056921388350083646,sitting
125,1488,-876899.050082,-0.05108653059016888,sitting
126,1489,-876899.0368390001,-0.04525121669475851,sitting
127,1490,-876899.0260140001,-0.03941547147450564,sitting
128,1491,-876899.013821,-0.03357931973999939,sitting
129,1492,-876898.999057,-0.027742786301892863,sitting
130,1493,-876898.9868000001,-0.021905895970768086,sitting
131,1494,-876898.974352,-0.016068673557263935,sitting
132,1495,-876898.964465,-0.010231143871990867,sitting
133,1496,-876898.950527,-0.00439333172555223,sitting
134,1497,-876898.939288,0.001444738071420204,sitting
135,1498,-876898.925027,0.007283040708323085,sitting
