,index,Timestamp,Dia_Spline3_Base,Event
0,1520,-871684.9354440001,-0.8817070560460216,sitting
1,1521,-871684.924003,-0.8862016762632265,sitting
2,1522,-871684.9160590001,-0.8906583165011739,sitting
3,1523,-871684.906786,-0.8950736943520141,sitting
4,1524,-871684.898548,-0.89944452740788,sitting
5,1525,-871684.888897,-0.903767533260929,sitting
6,1526,-871684.88082,-0.908039429503301,sitting
7,1527,-871684.871437,-0.9122569337271322,sitting
8,1528,-871684.858639,-0.9164167635245768,sitting
9,1529,-871684.842815,-0.9205156364877709,sitting
10,1530,-871684.836102,-0.924550270208865,sitting
11,1531,-871684.830991,-0.928517382279999,sitting
12,1532,-871684.821772,-0.9324136902933162,sitting
13,1533,-871684.813302,-0.9362359118409671,sitting
14,1534,-871684.8056590001,-0.9399807645150844,sitting
15,1535,-871684.799078,-0.9436449659078221,sitting
16,1536,-871684.7910280001,-0.94722523361132,sitting
17,1537,-871684.78259,-0.9507182852177323,sitting
18,1538,-871684.7751270001,-0.9541208383191844,sitting
19,1539,-871684.766912,-0.9574296105078268,sitting
20,1540,-871684.758209,-0.9606413193758137,sitting
21,1541,-871684.751024,-0.9637526825152811,sitting
22,1542,-871684.7389250001,-0.9667604175183726,sitting
23,1543,-871684.730904,-0.9696612419772315,sitting
24,1544,-871684.722874,-0.9724518734840082,sitting
25,1545,-871684.715036,-0.975129029630839,sitting
26,1546,-871684.706924,-0.9776894280098709,sitting
27,1547,-871684.698983,-0.9801297862132508,sitting
28,1548,-871684.690357,-0.9824468218331219,sitting
29,1549,-871684.6830440001,-0.9846372524616172,sitting
30,1550,-871684.675169,-0.9866977956909011,sitting
31,1551,-871684.667167,-0.9886251691131029,sitting
32,1552,-871684.659039,-0.9904160903203696,sitting
33,1553,-871684.650946,-0.992067276904848,sitting
34,1554,-871684.642303,-0.9935754464586743,sitting
35,1555,-871684.633733,-0.6295057045813479,sitting
36,1556,-871684.6250690001,0.7581713199615479,sitting
37,1557,-871684.617022,-0.1803607940673828,sitting
38,1558,-871684.610671,-0.060895442962646484,sitting
39,1559,-871684.602965,-0.1381542682647705,sitting
40,1560,-871684.594852,-0.25106096267700195,sitting
41,1561,-871684.586554,-0.28388237953186035,sitting
42,1562,-871684.578621,-0.2454061508178711,sitting
43,1563,-871684.570697,-0.20585131645202637,sitting
44,1564,-871684.562915,-0.16901803016662598,sitting
45,1565,-871684.554838,-0.16253209114074707,sitting
46,1566,-871684.54671,-0.1968522071838379,sitting
47,1567,-871684.538618,-0.26807379722595215,sitting
48,1568,-871684.531007,-0.28365063667297363,sitting
49,1569,-871684.52246,-0.18379664421081543,sitting
50,1570,-871684.513726,-0.17113375663757324,sitting
51,1571,-871684.505364,-0.29753637313842773,sitting
52,1572,-871684.496988,-0.42496490478515625,sitting
53,1573,-871684.488577,-0.4626154899597168,sitting
54,1574,-871684.480352,-0.3432302474975586,sitting
55,1575,-871684.472196,-0.255648136138916,sitting
56,1576,-871684.463139,-0.3401618003845215,sitting
57,1577,-871684.456388,-0.4251704216003418,sitting
58,1578,-871684.449748,-0.45588231086730957,sitting
59,1579,-871684.440495,-0.4879941940307617,sitting
60,1580,-871684.432031,-0.5407686233520508,sitting
61,1581,-871684.425032,-0.5445544719696045,sitting
62,1582,-871684.418622,-0.511232852935791,sitting
63,1583,-871684.411186,-0.5317716598510742,sitting
64,1584,-871684.4030780001,-0.5380828380584717,sitting
65,1585,-871684.395117,-0.5584964752197266,sitting
66,1586,-871684.386967,-0.6648473739624023,sitting
67,1587,-871684.3788770001,-0.683438777923584,sitting
68,1588,-871684.370874,-0.6417715549468994,sitting
69,1589,-871684.361724,-0.7453279495239258,sitting
70,1590,-871684.351995,-0.871842622756958,sitting
71,1591,-871684.3433150001,-0.8931360244750977,sitting
72,1592,-871684.333552,-0.963097333908081,sitting
73,1593,-871684.325053,-1.068967580795288,sitting
74,1594,-871684.316838,-1.0430703163146973,sitting
75,1595,-871684.310099,-1.0118298530578613,sitting
76,1596,-871684.304159,-0.9820332527160645,sitting
77,1597,-871684.298743,-0.9265499114990234,sitting
78,1598,-871684.291115,-1.0149099826812744,sitting
