,Dia_Spline3_Base,Event
1641,-0.24011339749024252,sitting
1642,-0.22963324491931658,sitting
1643,-0.24578391191520588,sitting
1644,-0.2660422200524746,sitting
1645,-0.277508125298624,sitting
1646,-0.28299908802867346,sitting
1647,-0.2863268150307805,sitting
1648,-0.25681935409779477,sitting
1649,-0.23047499027763685,sitting
1650,-0.23472039099532438,sitting
1651,-0.2199560655620587,sitting
1652,-0.25461150312230973,sitting
1653,-0.3208196178980849,sitting
1654,-0.3246627498223429,sitting
1655,-0.3090345999637236,sitting
1656,-0.30351167330945206,sitting
1657,-0.28233620501774137,sitting
1658,-0.26757011144005816,sitting
1659,-0.3110895621594718,sitting
1660,-0.33373586436902514,sitting
1661,-0.278157691985534,sitting
1662,-0.24403267456061428,sitting
1663,-0.254508257059733,sitting
1664,-0.27222195642994595,sitting
1665,-0.29044327801201053,sitting
1666,-0.29009987586143016,sitting
1667,-0.27834355263393995,sitting
1668,-0.27773529261358476,sitting
1669,-0.3076047080332964,sitting
1670,-0.3418778824090367,sitting
1671,-0.37653631898682605,sitting
1672,-0.2881703288766744,sitting
1673,-0.35297681460393004,sitting
1674,-0.3077810394010161,sitting
1675,-0.255807969272821,sitting
1676,-0.24051592223098872,sitting
1677,-0.2625856749914641,sitting
1678,-0.26696535850507175,sitting
1679,-0.2862407818919177,sitting
1680,-0.3049170912407675,sitting
1681,-0.29740003808164595,sitting
1682,-0.28809508110136317,sitting
1683,-0.28127988899147294,sitting
1684,-0.2996790311496582,sitting
1685,-0.32078229750305365,sitting
1686,-0.28943985899091107,sitting
1687,-0.2644461392511559,sitting
1688,-0.2838399020487685,sitting
1689,-0.290290599938114,sitting
1690,-0.2963625774958576,sitting
1691,-0.3154963504080115,sitting
1692,-0.3293689144978984,sitting
1693,-0.31817530614825174,sitting
1694,-0.2547947542385227,sitting
1695,-0.23098711970964647,sitting
1696,-0.29103544179171426,sitting
1697,-0.3295123712748014,sitting
1698,-0.31677579751003293,sitting
1699,-0.2914310249233063,sitting
1700,-0.2800763229643177,sitting
1701,-0.2993821411887332,sitting
1702,-0.32443230480594565,sitting
1703,-0.347477451399115,sitting
1704,-0.3719925669244324,sitting
1705,-0.36839760396895915,sitting
1706,-0.32424734853268244,sitting
1707,-0.30550879998591896,sitting
1708,-0.3400809660656128,sitting
1709,-0.37501772641574505,sitting
1710,-0.37449513357780084,sitting
1711,-0.3673475809398852,sitting
1712,-0.3801265988244822,sitting
1713,-0.3560669860980141,sitting
1714,-0.3064338762458796,sitting
1715,-0.28309795321220577,sitting
1716,-0.282210058978448,sitting
1717,-0.2928315186340562,sitting
1718,-0.3650646214119675,sitting
1719,-0.36930884314225576,sitting
1720,-0.3486423314182536,sitting
1721,-0.3784690512285067,sitting
1722,-0.37127010534462634,sitting
1723,-0.3788730001851519,sitting
1724,-0.3958816959896385,sitting
1725,-0.3817899093316317,sitting
1726,-0.3627816618840507,sitting
1727,-0.38607507208897207,sitting
1728,-0.40938476110119737,sitting
1729,-0.4131662565768872,sitting
1730,-0.40658299021429567,sitting
1731,-0.38625337990536046,sitting
1732,-1.2127088960508798,sitting
1733,-1.2146406409673096,sitting
1734,-1.216572982926663,sitting
1735,-1.2185059203748763,sitting
1736,-1.2204394517578914,sitting
1737,-1.222373575521643,sitting
1738,-1.22430829011207,sitting
1739,-1.2262435939751093,sitting
1740,-1.2281794855566996,sitting
1741,-1.2301159633027785,sitting
1742,-1.2320530256592814,sitting
1743,-1.2339906710721484,sitting
1744,-1.2359288979873178,sitting
1745,-1.237867704850724,sitting
1746,-1.23980709010831,sitting
1747,-1.2417470522060103,sitting
1748,-1.2436875895897588,sitting
1749,-1.2456287007054998,sitting
1750,-1.2475703839991672,sitting
1751,-1.2495126379166992,sitting
1752,-1.251455460904034,sitting
1753,-1.25339885140711,sitting
1754,-1.2553428078718634,sitting
1755,-1.2572873287442343,sitting
1756,-1.2592324124701566,sitting
1757,-1.261178057495571,sitting
1758,-1.2631242622664152,sitting
1759,-1.2650710252286252,sitting
1760,-1.2670183448281396,sitting
1761,-1.2689662195108955,sitting
1762,-1.2709146477228312,sitting
1763,-1.272863627909885,sitting
1764,-1.2748131585179943,sitting
1765,-1.2767632379930944,sitting
1766,-1.2787138647811274,sitting
1767,-1.2806650373280268,sitting
1768,-1.282616754079731,sitting
1769,-1.2845690134821819,sitting
1770,-1.2865218139813122,sitting
1771,-1.288475154023061,sitting
1772,-1.2904290320533676,sitting
1773,-1.2923834465181683,sitting
1774,-1.2943383958634005,sitting
1775,-1.2962938785350033,sitting
1776,-1.2982498929789115,sitting
1777,-1.3002064376410676,sitting
1778,-1.3021635109674037,sitting
1779,-1.3041211114038616,sitting
1780,-1.3060792373963794,sitting
