,Dia_Spline3_Base,Event
2,0.967962265014652,default
3,1.0087494850158691,default
4,1.0421066284179688,default
5,0.9202041625976562,default
6,0.7955002784729004,default
7,0.7225165367126465,default
8,0.7205781936645508,default
9,0.8424663543701172,default
10,1.0243802070617676,default
11,1.0547351837158203,default
12,0.8486509323120117,default
13,0.6119108200073242,default
14,0.684657096862793,default
15,1.1445808410644531,default
16,1.704606533050537,default
17,2.230815887451172,default
18,2.5397229194641113,default
19,2.4630661010742188,default
20,2.281464099884033,default
21,2.304997444152832,default
22,2.4872660636901855,default
23,2.5732250213623047,default
24,2.5155768394470215,default
25,2.4304304122924805,default
26,2.3376617431640625,default
27,2.2314181327819824,default
28,2.1402902603149414,default
29,2.136821746826172,default
30,2.117497444152832,default
31,2.0712642669677734,default
32,1.9339113235473633,default
33,1.9384074211120605,default
34,2.396597385406494,default
35,2.0459728240966797,default
36,1.998964786529541,default
37,1.996093988418579,default
38,1.9836828708648682,default
39,1.865994930267334,default
40,1.9502577781677246,default
41,1.9302711486816406,default
42,1.974226474761963,default
43,2.010258674621582,default
44,1.9931392669677734,default
45,2.0047903060913086,default
46,1.9990487098693848,default
47,1.8839845657348633,default
48,1.8392667770385742,default
49,1.8727126121520996,default
50,1.8986549377441406,default
51,1.9717578887939453,default
52,2.070327281951908,default
53,2.126523494720459,default
54,2.0177831649780273,default
55,1.9236578941345215,default
56,1.9350318908691406,default
57,1.8234329223632812,default
58,1.7953572273254395,default
59,1.974365234375,default
60,2.020925521850586,default
61,1.89530611038208,default
62,1.8368573188781738,default
63,1.8760981559753418,default
64,1.9184260368347168,default
65,1.8901400566101074,default
66,1.8309144973754883,default
67,1.8547582626342773,default
68,1.907231330871582,default
69,1.885023593902588,default
70,1.8496313095092773,default
71,1.8757357597351074,default
72,2.025277614593506,default
73,1.8875818252563477,default
74,1.8875818252563477,default
75,2.175870418548584,default
76,2.1780948638916016,default
77,2.0814356803894043,default
78,1.9488134384155273,default
79,1.825446605682373,default
80,1.7033658027648926,default
81,1.7567167282104492,default
82,1.808084487915039,default
83,1.7157683372497559,default
84,1.71653413772583,default
85,1.6496062278747559,default
86,1.5490784645080566,default
87,1.6728696823120117,default
88,1.7450790405273438,default
89,1.674177646636963,default
90,1.621296882629391,default
91,1.541092872619629,default
92,1.405557632446289,default
93,1.3372116088867188,default
94,1.4655194282531774,default
95,1.6276588439941406,default
96,1.6518759727478027,default
97,1.54681396484375,default
98,1.4991350173950195,default
99,1.6433639526367188,default
100,1.6560311317443848,default
101,1.4084320068359375,default
102,1.1621899604797363,default
103,1.019355297088623,default
104,1.0331964492797852,default
105,1.2242469787597656,default
106,1.2959003448486328,default
107,1.1847119331359863,default
108,1.2210803031921387,default
109,1.2680974006652832,default
110,1.0781350135803223,default
111,0.8864660263061523,default
112,0.7896156311035156,default
113,0.9361319541931152,default
114,1.1917963027954102,default
115,1.1144437789916992,default
116,0.9507203102111816,default
117,0.8142070770263672,default
118,0.6593427658081055,default
119,0.5925021171569824,default
120,0.6253910064697266,default
121,0.7545666694641113,default
122,0.7596487998962402,default
123,0.753544807434082,default
124,0.8821115493774414,default
125,0.9105706214904785,default
126,0.8772788047790527,default
127,0.8944787979125977,default
128,0.9759178161621094,default
129,1.0508203506469727,default
130,1.0340147018432617,default
131,0.9966650009155273,default
132,0.9465126991271973,default
133,0.9293184280395508,default
134,0.8760771751403809,default
135,0.759124755859375,default
136,0.7375774383544922,default
137,0.8016223907470703,default
