Timestamp,Confidence,Diameter,Event
-873053.113897,0.0,0.0,default
-873053.105831,0.0,0.0,default
-873053.097249,0.0,0.0,default
-873053.089803,0.0,0.0,default
-873053.081889,0.6422012943901797,30.619531631469727,default
-873053.073904,0.9583576539311113,16.589784622192383,default
-873053.0659340001,0.5548228025436401,18.572296142578125,default
-873053.057881,0.0,0.0,default
-873053.049786,0.0,0.0,default
-873053.041772,0.0,0.0,default
-873053.033891,0.5752229904607475,16.186716079711914,default
-873053.025932,0.5166345834732056,14.1187105178833,default
-873053.0178040001,0.5822702646255493,14.772726058959961,default
-873053.0099010001,0.7232808470726013,15.883485794067383,default
-873053.001917,0.7019073963165283,16.777753829956055,default
-873052.993824,0.6282874941825867,17.257400512695312,default
-873052.9858970001,0.6045591831207275,18.39240074157715,default
-873052.976712,0.5213834643363953,19.2122745513916,default
-873052.968307,0.4582819938659668,20.229707717895508,default
-873052.9595850001,0.549596905708313,21.488723754882812,default
-873052.951426,0.39763545989990234,21.409374237060547,default
-873052.940028,0.3895131051540375,22.403188705444336,default
-873052.927468,0.3823119103908539,23.248865127563477,default
-873052.916222,0.4675096869468689,23.605934143066406,default
-873052.901077,0.5162292122840881,25.078426361083984,default
-873052.887321,0.99,14.591156959533691,default
-873052.87566,0.8719333410263062,14.386025428771973,default
-873052.866415,0.8700991272926331,14.345356941223145,default
-873052.853623,0.8115876317024231,14.383828163146973,default
-873052.845186,0.8296785950660706,14.65619945526123,default
-873052.836599,0.8218659162521362,14.540599822998047,default
-873052.82641,0.8063075542449951,14.48184871673584,default
-873052.819806,0.9049279093742371,15.297584533691406,default
-873052.810356,0.7366109490394592,14.919975280761719,default
-873052.805345,0.9308786988258362,14.896720886230469,default
-873052.79782,0.9478816986083984,14.81054401397705,default
-873052.786757,0.9396064281463623,14.806954383850098,default
-873052.781229,0.9202717542648315,15.007709503173828,default
-873052.773758,0.9139132499694824,15.132328987121582,default
-873052.76582,0.9087339639663696,14.974446296691895,default
-873052.757663,0.8489020466804504,14.989684104919434,default
-873052.749546,0.9106228351593018,14.889594078063965,default
-873052.741839,1.0,14.936439514160156,default
-873052.733446,0.7761634588241577,14.87490463256836,default
-873052.725834,0.905846118927002,15.026758193969727,default
-873052.717855,1.0,14.913493156433105,default
-873052.708611,0.8730195164680481,15.120197296142578,default
-873052.701889,0.9515793919563293,15.1176118850708,default
-873052.693781,0.9152276515960693,15.01685619354248,default
-873052.685825,0.8462094664573669,14.819519996643066,default
-873052.677761,0.9008194804191589,15.066802024841309,default
-873052.669932,0.9655985832214355,15.074076652526855,default
-873052.661829,0.7940393686294556,14.855964660644531,default
-873052.653755,0.9273557662963867,15.144002914428711,default
-873052.645031,0.8791550397872925,14.88109016418457,default
-873052.637826,0.8694972991943359,14.932607650756836,default
-873052.6298400001,0.8679431080818176,15.057723999023438,default
-873052.621437,0.7860898971557617,14.983368873596191,default
-873052.610479,0.859522819519043,14.875985145568848,default
-873052.602142,0.8886507749557495,15.117656707763672,default
-873052.591479,0.8828923106193542,15.229599952697754,default
-873052.581132,0.9316776394844055,15.262301445007324,default
-873052.571442,0.8031508326530457,15.461654663085938,default
-873052.563926,0.9753982424736023,15.272955894470215,default
-873052.557594,0.7952239513397217,15.195141792297363,default
-873052.54616,0.8400781154632568,15.307242393493652,default
-873052.539549,0.8936988711357117,15.197919845581055,default
-873052.532187,0.94398033618927,15.352949142456055,default
-873052.52509,0.9337111711502075,15.301240921020508,default
-873052.51758,0.8749065399169922,15.486648559570312,default
-873052.509646,0.9303306341171265,15.590363502502441,default
-873052.501807,0.9472143054008484,15.21883773803711,default
-873052.493782,0.9085105657577515,15.425342559814453,default
-873052.485794,0.8744164109230042,15.581287384033203,default
-873052.477615,0.8876156210899353,15.812187194824219,default
-873052.469865,0.9689278602600098,15.467362403869629,default
-873052.461227,0.832015335559845,15.420683860778809,default
-873052.45218,0.97856605052948,15.7186918258667,default
-873052.444882,0.9044945240020752,16.124393463134766,default
-873052.437903,0.9010857939720154,15.287620544433594,default
-873052.429884,0.7696142196655273,15.460247993469238,default
-873052.421572,1.0,15.402618408203125,default
-873052.412686,0.8665992617607117,15.254598617553711,default
-873052.401704,1.0,15.404141426086426,default
-873052.392975,0.7399555444717407,15.05640697479248,default
-873052.38507,0.6060966849327087,15.554903030395508,default
-873052.370623,0.8008074760437012,16.26185417175293,default
-873052.362423,0.6919296383857727,16.375802993774414,default
-873052.347098,0.7909722924232483,15.205471992492676,default
-873052.339736,0.9905107617378235,15.565896034240723,default
-873052.329848,0.890733540058136,15.911273002624512,default
-873052.323691,0.9724161624908447,15.882025718688965,default
-873052.314352,0.9152941703796387,15.765369415283203,default
-873052.305082,0.9470205307006836,15.830512046813965,default
-873052.2956140001,0.877411425113678,16.095232009887695,default
-873052.288019,0.8100732564926147,16.18679428100586,default
-873052.276282,0.8442202806472778,16.19988250732422,default
-873052.266538,0.9705860018730164,15.865612030029297,default
-873052.255595,0.9344563484191895,16.070903778076172,default
-873052.246178,0.8991909027099609,15.752188682556152,default
-873052.2363720001,0.8558056354522705,15.993718147277832,default
-873052.228607,1.0,15.864078521728516,default
-873052.220849,0.8366365432739258,16.113218307495117,default
-873052.213069,0.9880275726318359,16.05968475341797,default
-873052.207011,0.9522314071655273,16.524152755737305,default
-873052.199472,1.0,16.126550674438477,default
-873052.19219,0.9411223530769348,16.157047271728516,default
-873052.184324,0.9392644762992859,16.097484588623047,default
-873052.1748190001,0.9391904473304749,15.998757362365723,default
-873052.164861,1.0,16.2834415435791,default
-873052.155003,0.8414657711982727,16.2388973236084,default
-873052.14749,0.8579548001289368,16.1871395111084,default
-873052.139241,0.8353145718574524,16.159948348999023,default
-873052.12962,0.9104515314102173,16.25487518310547,default
-873052.118183,0.8918975591659546,16.193750381469727,default
-873052.107077,1.0,16.293004989624023,default
-873052.097364,0.9064165949821472,16.297061920166016,default
-873052.0867260001,0.9819430112838745,16.025104522705078,default
-873052.077634,0.8554781675338745,16.79908561706543,default
-873052.06709,0.9191464185714722,16.210189819335938,default
-873052.059453,0.8895242214202881,16.086292266845703,default
-873052.051295,0.8536043763160706,16.463760375976562,default
-873052.040754,0.9377615451812744,16.634275436401367,default
-873052.0313650001,0.9343199729919434,16.397979736328125,default
-873052.02315,0.9695733189582825,16.4650821685791,default
-873052.013682,1.0,16.259124755859375,default
-873052.002236,0.9923103451728821,16.507221221923828,default
-873051.9906220001,0.9092740416526794,16.40679359436035,default
-873051.982905,0.8424420356750488,16.360918045043945,default
-873051.971807,0.9489007592201233,16.3531551361084,default
-873051.967238,0.8304281830787659,16.26091957092285,default
-873051.9618490001,0.8231659547118667,18.117780685424805,default
-873051.951064,0.0,38.816463470458984,default
-873051.9359330001,0.0,0.0,default
-873051.92279,0.0,0.0,default
-873051.910751,0.0,0.0,default
-873051.8920090001,0.0,0.0,default
-873051.875006,0.0,0.0,default
-873051.857063,0.0,0.0,default
-873051.843434,0.0,0.0,default
-873051.829835,0.5741589179684974,49.375946044921875,default
-873051.811366,0.0,0.0,default
-873051.796566,0.7283895840231764,14.344712257385254,default
-873051.78874,0.7758869539411217,10.777134895324707,default
-873051.771941,0.7944882649615179,18.615842819213867,default
-873051.756636,0.6213886141777039,19.501020431518555,default
-873051.7434190001,0.6509923338890076,20.657638549804688,default
-873051.729057,0.5780818462371826,22.681243896484375,default
-873051.717283,0.7004995942115784,24.252050399780273,default
-873051.709831,0.5966110229492188,24.69411277770996,default
-873051.70186,0.47523367404937744,25.756418228149414,default
-873051.6920800001,0.5095744729042053,26.039384841918945,default
