,index,Timestamp,Dia_Spline3_Base,Event
0,1027,440504.850616,-13.846563177397163,sitting
1,1028,440504.866163,-13.929006040854718,sitting
2,1029,440504.878949,-14.0089428846826,sitting
3,1030,440504.894132,-14.086390182189646,sitting
4,1031,440504.907867,-14.161364406684687,sitting
5,1032,440504.919038,-14.233882031476554,sitting
6,1033,440504.928864,-14.303959529874081,sitting
7,1034,440504.944148,-14.371613375186108,sitting
8,1035,440504.956299,-14.436860040721456,sitting
9,1036,440504.971135,-14.499715999788968,sitting
10,1037,440504.98588,-14.560197725697474,sitting
11,1038,440505.00103,-14.618321691755806,sitting
12,1039,440505.018178,-14.6741043712728,sitting
13,1040,440505.030094,-14.727562237557292,sitting
14,1041,440505.047452,-14.778711763918109,sitting
15,1042,440505.059361,-14.827569423664087,sitting
16,1043,440505.068237,-14.874151690104053,sitting
17,1044,440505.08637,-14.918475036546852,sitting
18,1045,440505.105592,-14.960555936301311,sitting
19,1046,440505.121902,-15.000410862676262,sitting
20,1047,440505.140487,-15.038056288980538,sitting
21,1048,440505.153567,-15.073508688522974,sitting
22,1049,440505.169287,-15.106784534612407,sitting
23,1050,440505.188595,-15.137900300557662,sitting
24,1051,440505.199811,-15.166872459667584,sitting
25,1052,440505.21705,-15.193717485250993,sitting
26,1053,440505.235481,-15.21845185061673,sitting
27,1054,440505.252027,-15.241092029073624,sitting
28,1055,440505.26727,-15.261654493930516,sitting
29,1056,440505.281625,-15.280155718496232,sitting
30,1057,440505.296217,-15.296612176079606,sitting
31,1058,440505.309258,-15.311040339989473,sitting
32,1059,440505.32109,-15.323456683534666,sitting
33,1060,440505.333145,-15.333877680024017,sitting
34,1061,440505.344929,-15.342319802766362,sitting
35,1062,440505.361621,-15.348799525070532,sitting
36,1063,440505.37216,-15.353333320245362,sitting
37,1064,440505.384523,-15.355937661599679,sitting
38,1065,440505.393847,-15.35662902244233,sitting
39,1066,440505.401596,-15.355423876082135,sitting
40,1067,440505.410036,-15.352338695827932,sitting
41,1068,440505.416481,-15.347389954988554,sitting
42,1069,440505.426993,-15.340594126872833,sitting
43,1070,440505.436675,-15.331967684789607,sitting
44,1071,440505.444583,-15.321527102047702,sitting
45,1072,440505.451718,-15.309288851955957,sitting
46,1073,440505.459571,-15.295269407823206,sitting
47,1074,440505.468874,-15.279485242958275,sitting
48,1075,440505.47689,-15.261952830670005,sitting
49,1076,440505.489903,-15.242688644267226,sitting
50,1077,440505.501105,-15.221709157058767,sitting
51,1078,440505.508791,-15.199030842353467,sitting
52,1079,440505.516561,-15.17467017346016,sitting
53,1080,440505.525459,-15.148643623687677,sitting
54,1081,440505.536007,-15.120967666344853,sitting
55,1082,440505.545165,-15.09165877474052,sitting
56,1083,440505.554373,-15.060733422183509,sitting
57,1084,440505.565361,-15.028208081982653,sitting
58,1085,440505.573473,-14.994099227446789,sitting
59,1086,440505.585224,-14.958423331884749,sitting
60,1087,440505.595313,-14.921196868605369,sitting
61,1088,440505.60482,-14.882436310917473,sitting
62,1089,440505.61665,-14.842158132129905,sitting
63,1090,440505.626355,-14.80037880555149,sitting
64,1091,440505.635448,-14.75711480449107,sitting
65,1092,440505.64485,-14.712382602257469,sitting
66,1093,440505.653092,-14.666198672159524,sitting
67,1094,440505.664794,-14.618579487506073,sitting
68,1095,440505.673335,-14.569541521605942,sitting
69,1096,440505.683337,-14.519101247767969,sitting
70,1097,440505.692841,-14.467275139300984,sitting
71,1098,440505.703745,-14.414079669513821,sitting
72,1099,440505.716353,-14.359531311715312,sitting
73,1100,440505.726516,-14.303646539214299,sitting
74,1101,440505.738571,-14.246441825319602,sitting
75,1102,440505.752409,-14.187933643340063,sitting
76,1103,440505.765125,-14.128138466584513,sitting
77,1104,440505.776286,-14.067072768361786,sitting
78,1105,440505.789616,-14.004753021980711,sitting
79,1106,440505.799779,-13.94119570075013,sitting
80,1107,440505.813065,-13.87641727797887,sitting
81,1108,440505.823667,-13.810434226975763,sitting
82,1109,440505.836347,-13.743263021049646,sitting
83,1110,440505.849239,-13.674920133509346,sitting
84,1111,440505.859907,-13.605422037663706,sitting
85,1112,440505.87324,-13.534785206821553,sitting
86,1113,440505.882558,-13.463026114291724,sitting
87,1114,440505.897127,-13.390161233383044,sitting
88,1115,440505.905151,-13.316207037404357,sitting
89,1116,440505.918455,-13.241179999664489,sitting
90,1117,440505.928845,-13.165096593472276,sitting
91,1118,440505.944877,-13.087973292136553,sitting
92,1119,440505.953893,-13.009826568966144,sitting
93,1120,440505.95989,-12.930672897269895,sitting
94,1121,440505.979375,-12.850528750356638,sitting
95,1122,440505.992466,-12.769410601535194,sitting
96,1123,440506.00261,-12.687334924114406,sitting
97,1124,440506.016323,-12.6043181914031,sitting
98,1125,440506.027026,-12.520376876710122,sitting
99,1126,440506.040972,-12.435527453344296,sitting
100,1127,440506.060423,-12.349786394614462,sitting
101,1128,440506.071181,-12.26317017382944,sitting
102,1129,440506.084019,-12.175695264298074,sitting
103,1130,440506.094131,-12.087378139329196,sitting
104,1131,440506.11004,-11.998235272231636,sitting
105,1132,440506.126614,-11.90828313631423,sitting
106,1133,440506.140066,-11.817538204885812,sitting
107,1134,440506.156106,-11.726016951255216,sitting
108,1135,440506.166841,-11.633735848731268,sitting
109,1136,440506.181299,-11.54071137062281,sitting
110,1137,440506.194674,-11.446959990238671,sitting
111,1138,440506.212736,-11.352498180887684,sitting
112,1139,440506.225492,-11.25734241587868,sitting
113,1140,440506.239471,-11.1615091685205,sitting
114,1141,440506.25514,-11.065014912121969,sitting
115,1142,440506.268976,-10.96787611999193,sitting
116,1143,440506.283609,-10.870109265439202,sitting
117,1144,440506.295912,-10.771730821772632,sitting
118,1145,440506.313553,-10.672757262301044,sitting
119,1146,440506.329339,-10.573205060333276,sitting
120,1147,440506.344272,-10.47309068917816,sitting
121,1148,440506.357805,-10.372430622144533,sitting
122,1149,440506.373375,-10.271241332541221,sitting
