,index,Timestamp,Dia_Spline3_Base,Event
0,1289,-893095.970585,1.0782331069728954,sitting
1,1290,-893095.962218,1.1306298812648876,sitting
2,1291,-893095.953751,1.1178506454250439,sitting
3,1292,-893095.946839,0.9688809951564892,sitting
4,1293,-893095.931984,0.7427667220852001,sitting
5,1294,-893095.91731,0.5894177993557079,sitting
6,1295,-893095.91011,0.5874093612453564,sitting
7,1296,-893095.894459,0.6987727721950634,sitting
8,1297,-893095.8867510001,0.6614659866115673,sitting
9,1298,-893095.878725,0.5479453643581493,sitting
10,1299,-893095.87209,0.5912221511623486,sitting
11,1300,-893095.865572,0.659653051736079,sitting
12,1301,-893095.8593220001,0.7198489745876415,sitting
13,1302,-893095.851613,0.8309882720729931,sitting
14,1303,-893095.843719,0.8551972945949657,sitting
15,1304,-893095.835834,0.7584060271999462,sitting
16,1305,-893095.827932,0.7414468368312939,sitting
17,1306,-893095.81991,0.8168004592678173,sitting
18,1307,-893095.805913,0.8970082839748486,sitting
19,1308,-893095.796133,0.8650735458156689,sitting
20,1309,-893095.789766,0.736195906045161,sitting
21,1310,-893095.777373,0.7111095031520946,sitting
22,1311,-893095.771905,0.7241433700344189,sitting
23,1312,-893095.758957,0.6836198409816845,sitting
24,1313,-893095.752296,0.5867580016872509,sitting
25,1314,-893095.7298890001,0.41717944944115715,sitting
26,1315,-893095.722684,0.3725226959011181,sitting
27,1316,-893095.714828,0.5119966110012157,sitting
28,1317,-893095.70395,0.5846046050808056,sitting
29,1318,-893095.6960390001,0.4595426162502392,sitting
30,1319,-893095.687991,0.2642825683376415,sitting
31,1320,-893095.67985,0.20584235990258293,sitting
32,1321,-893095.671107,0.3001092513820751,sitting
33,1322,-893095.663879,0.317820890786372,sitting
34,1323,-893095.641723,0.24244819486352043,sitting
35,1324,-893095.634969,0.24774490201684074,sitting
36,1325,-893095.628578,0.34177432859154777,sitting
37,1326,-893095.618385,0.36256919706078605,sitting
38,1327,-893095.608562,0.263865812661372,sitting
39,1328,-893095.601108,0.26046024167748527,sitting
40,1329,-893095.592687,0.35010276639672355,sitting
41,1330,-893095.585268,0.4374030669948681,sitting
42,1331,-893095.5807020001,0.5709765990993603,sitting
43,1332,-893095.573484,0.645375593545161,sitting
44,1333,-893095.567869,0.5411037048122509,sitting
45,1334,-893095.559765,0.412613256814204,sitting
46,1335,-893095.552001,0.396408422829829,sitting
47,1336,-893095.538792,0.41097198331566887,sitting
48,1337,-893095.524355,0.41910205686303215,sitting
49,1338,-893095.516981,0.4594386657497509,sitting
50,1339,-893095.511988,0.4316676696560009,sitting
51,1340,-893095.503273,0.3089269241115673,sitting
52,1341,-893095.496066,0.22580467069359855,sitting
53,1342,-893095.4879760001,0.16446338498803215,sitting
54,1343,-893095.4798890001,0.06569419706078605,sitting
55,1344,-893095.467082,0.08756481015893058,sitting
56,1345,-893095.460409,0.2496160110256298,sitting
57,1346,-893095.448895,0.33371578061791496,sitting
58,1347,-893095.434904,0.2570127090236767,sitting
59,1348,-893095.42719,0.09851108396264152,sitting
60,1349,-893095.4208290001,0.046381338479243084,sitting
61,1350,-893095.40618,0.11649261319848137,sitting
62,1351,-893095.3990270001,0.15165935361596183,sitting
63,1352,-893095.386392,0.18779311979027824,sitting
64,1353,-893095.377774,0.3073562225124462,sitting
65,1354,-893095.370802,0.29971824491234855,sitting
66,1355,-893095.363458,0.1621354659816845,sitting
67,1356,-893095.3562950001,0.2561200698635204,sitting
68,1357,-893095.341057,0.31222759092064933,sitting
