,index,Timestamp,Dia_Spline3_Base,Event
0,1350,-890875.057915,0.18695449829101562,sitting
1,1351,-890875.049919,0.20525288581848145,sitting
2,1352,-890875.041835,0.12141609191894531,sitting
3,1353,-890875.0339,0.08123135566711426,sitting
4,1354,-890875.025965,0.138932466506958,sitting
5,1355,-890875.017934,0.17655420303344727,sitting
6,1356,-890875.009932,0.1180732250213623,sitting
7,1357,-890874.99716,0.09371304512023926,sitting
8,1358,-890874.988872,0.05967259407043457,sitting
9,1359,-890874.979741,-0.049977779388427734,sitting
10,1360,-890874.972227,-0.13149714469909668,sitting
11,1361,-890874.967254,-0.1953873634338379,sitting
12,1362,-890874.9579180001,-0.24309635162353516,sitting
13,1363,-890874.949852,-0.17840361595153809,sitting
14,1364,-890874.942005,-0.13961386680603027,sitting
15,1365,-890874.933807,-0.24722051620483398,sitting
16,1366,-890874.925663,-0.3100090026855469,sitting
17,1367,-890874.917109,-0.26343870162963867,sitting
18,1368,-890874.909445,-0.2608754634857178,sitting
19,1369,-890874.900428,-0.30154967308044434,sitting
20,1370,-890874.892327,-0.2526979446411133,sitting
21,1371,-890874.885485,-0.11629581451416016,sitting
22,1372,-890874.8778980001,0.019046783447265625,sitting
23,1373,-890874.869877,0.11048245429992676,sitting
24,1374,-890874.861956,0.4124014377593994,sitting
25,1375,-890874.853886,1.2180461883544922,sitting
26,1376,-890874.845328,2.0212535858154297,sitting
27,1377,-890874.837985,2.3950343132019043,sitting
28,1378,-890874.827031,2.6516475677490234,sitting
29,1379,-890874.818317,0.30738627910614014,sitting
30,1380,-890874.807737,0.30738627910614014,sitting
31,1381,-890874.802955,0.30738627910614014,sitting
32,1382,-890874.79793,0.836188554763794,sitting
33,1383,-890874.789997,0.32910633087158203,sitting
34,1384,-890874.77987,0.28566622734069824,sitting
35,1385,-890874.772451,0.22342252731323242,sitting
36,1386,-890874.763865,0.20832061767578125,sitting
37,1387,-890874.757988,0.2222459316253662,sitting
38,1388,-890874.747907,0.20897388458251953,sitting
39,1389,-890874.7412030001,0.2067122459411621,sitting
40,1390,-890874.73218,0.25057148933410645,sitting
41,1391,-890874.722634,0.2374579906463623,sitting
42,1392,-890874.715006,0.18307161331176758,sitting
43,1393,-890874.708675,0.20070695877075195,sitting
44,1394,-890874.699267,0.23949360847473145,sitting
45,1395,-890874.691227,0.17282557487487793,sitting
46,1396,-890874.683799,0.09293103218078613,sitting
47,1397,-890874.677507,0.13126611709594727,sitting
48,1398,-890874.66998,0.2019944190979004,sitting
49,1399,-890874.661537,0.22599220275878906,sitting
50,1400,-890874.653983,0.24195504188537598,sitting
51,1401,-890874.64589,0.2377932071685791,sitting
52,1402,-890874.6378,0.20545268058776855,sitting
53,1403,-890874.629936,0.199815034866333,sitting
54,1404,-890874.621972,0.3055727481842041,sitting
55,1405,-890874.613895,0.4243006706237793,sitting
56,1406,-890874.605731,0.4051675796508789,sitting
57,1407,-890874.5956090001,0.3486514091491699,sitting
58,1408,-890874.586379,0.34072160720825195,sitting
59,1409,-890874.575584,0.3643622398376465,sitting
60,1410,-890874.5682420001,0.35979199409484863,sitting
61,1411,-890874.560682,0.3204476833343506,sitting
62,1412,-890874.551008,0.3334057331085205,sitting
63,1413,-890874.547002,0.38442492485046387,sitting
64,1414,-890874.54139,0.41706228256225586,sitting
65,1415,-890874.533969,0.3909001350402832,sitting
66,1416,-890874.5254330001,0.3068537712097168,sitting
67,1417,-890874.5152660001,0.26541900634765625,sitting
68,1418,-890874.505808,0.28951096534729004,sitting
69,1419,-890874.499586,0.35036540031433105,sitting
70,1420,-890874.4887570001,0.46120238304138184,sitting
71,1421,-890874.480486,0.5880918502807617,sitting
72,1422,-890874.470354,0.39521539211273193,sitting
73,1423,-890874.46319,0.39521539211273193,sitting
74,1424,-890874.455164,0.4054863452911377,sitting
75,1425,-890874.445926,0.4054863452911377,sitting
76,1426,-890874.437823,0.5289063453674316,sitting
77,1427,-890874.430455,0.39953064918518066,sitting
78,1428,-890874.418387,0.3894963264465332,sitting
79,1429,-890874.407419,0.4114420413970947,sitting
80,1430,-890874.399612,0.38309192657470703,sitting
81,1431,-890874.393582,0.3466005325317383,sitting
82,1432,-890874.385781,0.3772854804992676,sitting
83,1433,-890874.375175,0.4570796489715576,sitting
84,1434,-890874.369763,0.49391603469848633,sitting
85,1435,-890874.361819,0.44832706451416016,sitting
86,1436,-890874.354009,0.383314847946167,sitting
87,1437,-890874.345722,0.37540769577026367,sitting
88,1438,-890874.337926,0.4613051414489746,sitting
89,1439,-890874.329807,0.6341738700866699,sitting
90,1440,-890874.321674,0.7674922943115234,sitting
91,1441,-890874.313723,0.7458527088165283,sitting
92,1442,-890874.3059,0.5896704196929932,sitting
93,1443,-890874.296906,0.4766097068786621,sitting
94,1444,-890874.28516,0.5063071250915527,sitting
95,1445,-890874.27638,0.5260047912597656,sitting
96,1446,-890874.269469,0.5147197246551514,sitting
97,1447,-890874.261424,0.4776136875152588,sitting
98,1448,-890874.2535550001,0.4364168643951416,sitting
99,1449,-890874.242129,0.3854706287384033,sitting
100,1450,-890874.233172,0.31459474563598633,sitting
101,1451,-890874.225885,0.3662900924682617,sitting
102,1452,-890874.217834,0.4659104347229004,sitting
103,1453,-890874.209938,0.47281384468078613,sitting
104,1454,-890874.201899,0.3918581008911133,sitting
105,1455,-890874.19399,0.35822486877441406,sitting
106,1456,-890874.185901,0.41306138038635254,sitting
107,1457,-890874.177941,0.43531131744384766,sitting
108,1458,-890874.167127,0.5134541988372803,sitting
