,Dia_Spline3_Base,Event
2,-0.8846611976623535,default
3,-0.9692296981811523,default
4,-0.9933362007141113,default
5,-1.0106511116027832,default
6,-0.9593191146850586,default
7,-0.8179564476013184,default
8,-0.7877922058105469,default
9,-0.8337316513061523,default
10,-0.8023047447204554,default
11,-0.8625087738037109,default
12,-0.9841656684875488,default
13,-0.9648904800415039,default
14,-0.9705862998962402,default
15,-0.9988350868225098,default
16,-0.9142875671386719,default
17,-0.9407672882080078,default
18,-1.0646371841430664,default
19,-1.0425782203674316,default
20,-0.8448314666748047,default
21,-0.7546844482421875,default
22,-0.874107837677002,default
23,-0.9036078453063965,default
24,-0.8989410400390625,default
25,-0.8624706268310547,default
26,-0.694664478302002,default
27,-0.5978183746337891,default
28,-0.6035284996032715,default
29,-0.5993561744689941,default
30,-0.5471196174621582,default
31,-0.42690610885620117,default
32,-0.34393978118896484,default
33,-0.35731935501098633,default
34,-0.29692602157592773,default
35,-0.2864656448364258,default
36,-0.34643983840942383,default
37,-0.2767524719238281,default
38,-0.2323746681213379,default
39,-0.20865154266357422,default
40,-0.14025402069091797,default
41,-0.1312255859375,default
42,-0.06553220748901367,default
43,0.08837556838989258,default
44,0.09403467178344727,default
45,0.06293153762817383,default
46,0.12203454971313477,default
47,0.12387609481811523,default
48,0.08799171447753906,default
49,0.0430903434753418,default
50,-0.011641502380371094,default
51,-0.0652313232421875,default
52,0.05608797073364258,default
53,0.2658872604370117,default
54,0.3092508316040039,default
55,0.265627384185791,default
56,0.18767786026000977,default
57,0.07251596450805664,default
58,0.009521961212158203,default
59,0.043179988861083984,default
60,-0.04245948791503906,default
61,-0.04393148422241211,default
62,0.12238883972167969,default
63,0.40156984329223633,default
64,0.9911518096923828,default
65,1.2479047775268555,default
66,1.0130987167358398,default
67,0.7991509437561035,default
68,0.6438231468200684,default
69,0.604285717010498,default
70,0.5997347831726074,default
71,0.5050125122070312,default
72,0.5171566009521484,default
73,0.608576774597168,default
74,0.5384697914123535,default
75,0.4798297882080078,default
76,0.5780825614929199,default
77,0.6455602645874023,default
78,0.6188802719116211,default
79,0.6047964096069336,default
80,0.6664881706237793,default
81,0.7416110038757324,default
82,0.8023319244384766,default
83,0.9735064506530762,default
84,1.2069330215454102,default
85,1.2413244247436523,default
86,1.0527324676513707,default
87,0.989931583404541,default
88,1.024919033050537,default
89,0.8188509941101074,default
90,0.6319079399108887,default
91,0.6661744117736816,default
92,0.7642250061035156,default
93,0.7280201911926305,default
94,0.7717633247375524,default
95,0.9584536552429199,default
96,0.9138460159301758,default
97,0.8484601974487305,default
98,0.9698357582092285,default
99,1.071094036102295,default
100,1.162950038909912,default
101,1.4677505493164062,default
102,1.560807704925537,default
103,1.3624534606933594,default
104,1.2711143493652344,default
105,1.1097412109375,default
106,1.0410704612731934,default
107,1.136345624923706,default
108,1.136345624923706,default
109,1.136345624923706,default
110,1.477987289428711,default
111,1.5918889045715332,default
112,1.624504566192627,default
113,1.5725665092468262,default
114,1.3512206077575684,default
115,1.0354461669921875,default
116,0.9399828910827637,default
117,1.054182529449463,default
118,1.1045598983764648,default
119,1.0400118827819824,default
120,0.9655947685241699,default
121,0.8377218246459961,default
122,1.3102083206176758,default
123,2.373016834259033,default
124,2.784325122833252,default
125,2.7671189308166504,default
126,2.9193882942199707,default
127,2.7765989303588867,default
128,2.556896209716797,default
129,2.7929701805114746,default
130,2.8912129402160645,default
131,2.7201428413391113,default
132,2.73787879943848,default
133,2.907701015472412,default
134,3.24088191986084,default
135,3.332296371459961,default
136,3.058074951171875,default
137,3.023958683013916,default
138,3.124325752258301,default
139,3.0530595779418945,default
140,3.0115604400634766,default
141,3.2243757247924805,default
142,3.9066591262817383,default
143,4.733983993530273,default
144,5.214829444885254,default
145,5.552162170410156,default
146,5.866698741912842,default
147,5.994880676269531,default
148,6.13637113571167,default
149,6.423678874969482,default
150,6.444913864135742,default
151,6.240323543548584,default
152,6.058377742767334,default
153,5.803657531738281,default
154,5.789914131164551,default
155,5.728108882904053,default
156,5.452699661254883,default
157,5.67754602432251,default
158,6.005410671234131,default
159,6.029694557189941,default
160,6.143041610717773,default
161,6.342026233673096,default
162,6.491922855377197,default
163,6.5566582679748535,default
164,6.609945774078369,default
165,6.789307594299316,default
166,6.947746753692627,default
167,6.951445579528809,default
168,6.99603271484375,default
169,7.016746520996094,default
170,6.769195556640625,default
171,6.644332408905029,default
172,6.765111446380619,default
173,6.737396717071533,default
174,6.628427028656006,default
175,6.506230354309082,default
176,6.317374229431152,default
177,5.9154372215271,default
178,5.437751293182373,default
179,5.032477855682373,default
180,4.548741817474365,default
181,4.087077617645264,default
182,3.6908140182495117,default
183,3.6323041915893555,default
184,3.771963119506836,default
185,3.653736114501953,default
186,3.6943345069885254,default
187,4.004045009613037,default
188,3.9937424659729004,default
189,3.790290355682373,default
190,4.797595811825058,default
191,4.754270025255664,default
192,4.711326741118,default
193,4.668713023230865,default
194,4.626375935413044,default
195,4.584262541483348,default
196,4.542319905260555,default
197,4.500495090563469,default
198,4.458735161210868,default
199,4.4169871810215575,default
200,4.375198213814318,default
201,4.333315323407962,default
202,4.291285573621273,default
203,4.249056028273042,default
204,4.206573751182059,default
205,4.163785806167127,default
206,4.120639257047031,default
207,4.077081167640568,default
208,4.03305860176653,default
209,3.988518623243717,default
210,3.943408295890908,default
211,3.8976746835269083,default
212,3.851264849970498,default
213,3.8041258590404894,default
214,3.756204774555659,default
215,3.707448660334812,default
216,3.657804580196732,default
217,3.6072195979602206,default
218,3.5556407774440544,default
219,3.5030151824670526,default
220,3.4492898768479847,default
221,3.394411924405663,default
222,3.338328388958864,default
223,3.280986334326389,default
224,3.2223328243270295,default
225,3.1623149227795793,default
226,3.1008796935028293,default
227,3.037974200315581,default
228,2.973545507036622,default
229,2.907540677484743,default
230,2.839906775478738,default
231,2.7705908648373985,default
232,2.699540009379522,default
233,2.6267012729239028,default
234,2.5520217192893355,default
235,2.4754484122946003,default
