,index,Timestamp,Dia_Spline3_Ham,Event
0,2,533069.457845,22.790683269500732,sitting
1,3,533069.465749,22.87832760810852,sitting
2,4,533069.474711,22.857903718948364,sitting
3,5,533069.482527,22.82339882850647,sitting
4,6,533069.4896869999,22.850815773010254,sitting
5,7,533069.497597,22.780683279037476,sitting
6,8,533069.5056,22.669541120529175,sitting
7,9,533069.513771,22.726658582687378,sitting
8,10,533069.521636,22.749436140060425,sitting
9,11,533069.529617,22.623842239379883,sitting
10,12,533069.539101,22.538811445236206,sitting
11,13,533069.546893,22.521518230438232,sitting
12,14,533069.5541739999,22.498783111572266,sitting
13,15,533069.561607,22.50048303604126,sitting
14,16,533069.569648,22.48368501663208,sitting
15,17,533069.577936,22.379178285598755,sitting
16,18,533069.58595,22.372698307037354,sitting
17,19,533069.59382,22.545944213867188,sitting
18,20,533069.601694,22.675689220428467,sitting
19,21,533069.609615,22.7032470703125,sitting
20,22,533069.61757,22.51386308670044,sitting
21,23,533069.625934,22.688527584075928,sitting
22,24,533069.633536,22.506207942962646,sitting
23,25,533069.641955,22.402320861816406,sitting
24,26,533069.649553,22.425071239471436,sitting
25,27,533069.657731,22.447834968566895,sitting
26,28,533069.665926,22.455408811569214,sitting
27,29,533069.6736099999,22.52294397354126,sitting
28,30,533069.682142,22.527698278427124,sitting
29,31,533069.691732,22.558148622512817,sitting
30,32,533069.701672,22.661484479904175,sitting
31,33,533069.71134,22.579366207122803,sitting
32,34,533069.719127,22.42873978614807,sitting
33,35,533069.725525,22.352696418762207,sitting
34,36,533069.72979,22.289225816726685,sitting
35,37,533069.737534,22.342045545578003,sitting
36,38,533069.745585,22.347832918167114,sitting
37,39,533069.7537059999,22.308708667755127,sitting
38,40,533069.761804,22.423547983169556,sitting
39,41,533069.769625,22.448224544525146,sitting
40,42,533069.777638,22.400348663330078,sitting
41,43,533069.7856139999,22.44020915031433,sitting
42,44,533069.793789,22.409322261810303,sitting
43,45,533069.802892,22.354803800582886,sitting
44,46,533069.810632,22.30500555038452,sitting
45,47,533069.81856,22.291840076446533,sitting
46,48,533069.825568,22.45728349685669,sitting
47,49,533069.833617,22.521450519561768,sitting
48,50,533069.84165,22.36102318763733,sitting
49,51,533069.849614,22.36741828918457,sitting
50,52,533069.857772,22.51838970184326,sitting
51,53,533069.865613,22.382482528686523,sitting
52,54,533069.873637,22.18115210533142,sitting
53,55,533069.881766,22.278884172439575,sitting
54,56,533069.8896689999,22.36464762687683,sitting
55,57,533069.897623,22.272517681121826,sitting
56,58,533069.906972,22.193814039230347,sitting
57,59,533069.915779,22.129307746887207,sitting
58,60,533069.924265,22.031854152679443,sitting
59,61,533069.933771,21.936177968978882,sitting
60,62,533069.9422919999,21.819911241531372,sitting
61,63,533069.9511289999,21.755820274353027,sitting
62,64,533069.958493,21.722801446914673,sitting
63,65,533069.965952,21.59378218650818,sitting
64,66,533069.9738469999,21.48977541923523,sitting
65,67,533069.981719,21.465116500854492,sitting
66,68,533069.989691,21.49177646636963,sitting
67,69,533069.998792,21.592034101486206,sitting
68,70,533070.00604,21.78561282157898,sitting
69,71,533070.015155,22.1014404296875,sitting
