,index,Timestamp,Dia_Spline3_Base,Event
0,1206,353085.124317,1.2653402061468313,sitting
1,1207,353085.137105,1.3636921615606497,sitting
2,1208,353085.146858,1.398797389984722,sitting
3,1209,353085.160153,1.4539345474249075,sitting
4,1210,353085.17011,1.4901517601019094,sitting
5,1211,353085.182949,1.4313191146856497,sitting
6,1212,353085.194577,1.4634193153387258,sitting
7,1213,353085.203384,1.5169962615972707,sitting
8,1214,353085.214792,1.4522494049078176,sitting
9,1215,353085.22571,1.40280234527647,sitting
10,1216,353085.237394,1.4282039375311086,sitting
11,1217,353085.248436,1.3959926338201711,sitting
12,1218,353085.258732,1.4042800636297414,sitting
13,1219,353085.271872,1.4580758781439016,sitting
14,1220,353085.284535,1.4660524101263235,sitting
15,1221,353085.294364,1.4746187896734426,sitting
16,1222,353085.30722,1.4491990776067922,sitting
17,1223,353085.318043,1.3831299514776418,sitting
18,1224,353085.33146,1.3005865783697317,sitting
19,1225,353085.341109,1.156746265411968,sitting
20,1226,353085.354481,0.9995530815130422,sitting
21,1227,353085.362366,1.017489788056011,sitting
22,1228,353085.372785,1.220985767365093,sitting
23,1229,353085.382587,1.2967847557073782,sitting
24,1230,353085.392797,1.0965765686041067,sitting
25,1231,353085.399787,0.9819153518682668,sitting
26,1232,353085.41463,1.037816879273052,sitting
27,1233,353085.426224,1.032281276703472,sitting
28,1234,353085.437292,1.1015185089117239,sitting
29,1235,353085.446022,1.3312195510870168,sitting
30,1236,353085.477379,1.518884059906597,sitting
31,1237,353085.491251,1.5286549301153372,sitting
32,1238,353085.50228,1.3608692855840872,sitting
33,1239,353085.515229,1.1343163223272512,sitting
34,1240,353085.525484,0.9669607849127004,sitting
35,1241,353085.534973,0.8972023696905325,sitting
36,1242,353085.547583,1.0608171195989797,sitting
37,1243,353085.556529,1.34292685699522,sitting
38,1244,353085.569182,1.4152787895208547,sitting
39,1245,353085.5829,1.2467626304632375,sitting
40,1246,353085.593583,1.0925615997320364,sitting
41,1247,353085.608081,1.1237510414129446,sitting
42,1248,353085.619009,1.1646708221441457,sitting
43,1249,353085.6331,1.2397907943731497,sitting
44,1250,353085.644482,1.4492224426275442,sitting
45,1251,353085.659031,1.4785655708318899,sitting
46,1252,353085.670669,1.3150471420293997,sitting
47,1253,353085.680268,1.157554027557964,sitting
48,1254,353085.693013,1.0133517951971243,sitting
49,1255,353085.702887,0.9974836082464407,sitting
50,1256,353085.715758,1.0341566772466848,sitting
51,1257,353085.724794,1.0317467422491262,sitting
52,1258,353085.734064,1.056376335144634,sitting
53,1259,353085.747704,1.0750006408697317,sitting
54,1260,353085.758005,1.118953582764263,sitting
55,1261,353085.768173,1.2453378410345266,sitting
56,1262,353085.780672,1.335306999207134,sitting
57,1263,353085.790289,1.337079402924175,sitting
58,1264,353085.800424,1.2779077262884329,sitting
59,1265,353085.8121,1.1601070137029836,sitting
60,1266,353085.820367,1.0452297897344778,sitting
61,1267,353085.825565,1.063158390045757,sitting
62,1268,353085.833274,1.2314780921941946,sitting
63,1269,353085.843092,1.2904151649481008,sitting
64,1270,353085.855958,1.189085361481304,sitting
65,1271,353085.867308,1.0558279724127004,sitting
66,1272,353085.880112,1.2823959560400198,sitting
67,1273,353085.890882,1.1100081176763723,sitting
68,1274,353085.903363,1.282448169708843,sitting
69,1275,353085.913538,1.3178538055425832,sitting
70,1276,353085.927119,1.3228715629583547,sitting
71,1277,353085.936852,1.3384302825933645,sitting
72,1278,353085.950893,1.3114885063177297,sitting
73,1279,353085.959734,1.288793441773052,sitting
74,1280,353085.970195,1.2823437423711965,sitting
75,1281,353085.979737,1.361580249786968,sitting
76,1282,353085.990157,1.4006818504339407,sitting
77,1283,353086.003535,1.254315731049175,sitting
78,1284,353086.014774,1.2688735694891164,sitting
79,1285,353086.023964,1.5163539619451711,sitting
80,1286,353086.033038,1.6709154815679739,sitting
81,1287,353086.045124,1.569109317780132,sitting
82,1288,353086.054645,1.3117517204290579,sitting
83,1289,353086.065452,1.1525233955389211,sitting
84,1290,353086.08051,1.2051013679510305,sitting
85,1291,353086.091462,1.4270104141241262,sitting
86,1292,353086.103292,1.5632857055669973,sitting
87,1293,353086.112086,1.4675844879156301,sitting
88,1294,353086.12213,1.4205950469976614,sitting
89,1295,353086.134,1.455592987061138,sitting
90,1296,353086.143953,1.424040195465679,sitting
91,1297,353086.152566,1.390093204498882,sitting
92,1298,353086.16182,1.3805540771490286,sitting
93,1299,353086.169926,1.3852018089300344,sitting
94,1300,353086.189869,1.4510096282964895,sitting
95,1301,353086.2006,1.537783977509136,sitting
96,1302,353086.21254,1.5235542030340383,sitting
97,1303,353086.221044,1.5589436264043997,sitting
98,1304,353086.232626,1.6390031547552297,sitting
99,1305,353086.243179,1.5468181343084524,sitting
100,1306,353086.254305,1.3775933952337454,sitting
101,1307,353086.267165,1.310503360748882,sitting
102,1308,353086.278217,1.421908733368511,sitting
103,1309,353086.28762,1.5302823753362844,sitting
104,1310,353086.301092,1.5391429634100149,sitting
105,1311,353086.311748,1.4964450569158743,sitting
106,1312,353086.320844,1.3831552238470266,sitting
107,1313,353086.332234,1.4162386627203176,sitting
108,1314,353086.34288,1.5643328399664114,sitting
109,1315,353086.353144,1.5260637969976614,sitting
110,1316,353086.365129,1.4173878402715872,sitting
111,1317,353086.375236,1.462583896637554,sitting
112,1318,353086.3864,1.4949830741888235,sitting
113,1319,353086.398166,1.4110845298773,sitting
114,1320,353086.408512,1.3570216865545461,sitting
115,1321,353086.422166,1.3727463455206106,sitting
116,1322,353086.431548,1.5029453010564993,sitting
117,1323,353086.441563,1.6119374008184622,sitting
118,1324,353086.454324,1.5239189834600637,sitting
119,1325,353086.463786,1.4702929229742239,sitting
120,1326,353086.472883,1.4974030227667043,sitting
121,1327,353086.48504,1.4400066108709524,sitting
122,1328,353086.494682,1.4064601631170461,sitting
