,index,Timestamp,Dia_Spline3_Base,Event
0,1189,-882931.022176,2.1018491786212365,sitting
1,1190,-882931.011958,2.2355252307147424,sitting
2,1191,-882931.00261,2.420080522844259,sitting
3,1192,-882930.993293,2.4724455874652307,sitting
4,1193,-882930.981885,2.354970554658834,sitting
5,1194,-882930.972655,2.402453522035543,sitting
6,1195,-882930.9646920001,2.4172624152392785,sitting
7,1196,-882930.956231,2.360811094591085,sitting
8,1197,-882930.946627,2.442705492326681,sitting
9,1198,-882930.93334,2.516943315813009,sitting
10,1199,-882930.919593,2.34415517265505,sitting
11,1200,-882930.902217,2.3235431712359826,sitting
12,1201,-882930.887994,2.5603548091144006,sitting
13,1202,-882930.875472,2.403772453615133,sitting
14,1203,-882930.857286,2.1966084044665735,sitting
15,1204,-882930.841338,2.2929004233569543,sitting
16,1205,-882930.828626,2.2834242385119836,sitting
17,1206,-882930.818246,2.165561537095968,sitting
18,1207,-882930.8021880001,2.1283408206195276,sitting
19,1208,-882930.783968,2.121477941820089,sitting
20,1209,-882930.766106,2.0640851062030237,sitting
21,1210,-882930.7522720001,2.0513051551074426,sitting
22,1211,-882930.734486,2.1528013747424524,sitting
23,1212,-882930.7196910001,2.275199751207296,sitting
24,1213,-882930.701242,2.3947497409076135,sitting
25,1214,-882930.6862400001,2.473690609285299,sitting
26,1215,-882930.671032,2.503081659624044,sitting
27,1216,-882930.655909,2.537741998979513,sitting
28,1217,-882930.640747,2.687125782319967,sitting
29,1218,-882930.625013,2.9786804717273156,sitting
30,1219,-882930.610509,3.133689264604513,sitting
31,1220,-882930.592863,2.953374723741476,sitting
32,1221,-882930.5796320001,2.7456368010730188,sitting
33,1222,-882930.561382,2.681158403703634,sitting
34,1223,-882930.54507,2.4824639361590783,sitting
35,1224,-882930.527575,2.228296379396383,sitting
36,1225,-882930.509509,2.155185798952047,sitting
37,1226,-882930.497085,2.1994792025775354,sitting
38,1227,-882930.488275,2.335544685670797,sitting
39,1228,-882930.474197,2.5090938609332483,sitting
40,1229,-882930.461504,2.5014792483539026,sitting
41,1230,-882930.447845,2.3386744063586633,sitting
42,1231,-882930.4344810001,2.1381386321277063,sitting
43,1232,-882930.425504,1.8759108584613244,sitting
44,1233,-882930.407993,1.7149885695666711,sitting
45,1234,-882930.394544,1.81815157348818,sitting
46,1235,-882930.379698,1.901807646104757,sitting
47,1236,-882930.364583,1.7913189929217737,sitting
48,1237,-882930.348584,1.839706520387594,sitting
49,1238,-882930.33247,2.0617042582721155,sitting
50,1239,-882930.320644,2.1720086138934533,sitting
51,1240,-882930.3049,2.2586902182788293,sitting
52,1241,-882930.292183,2.4302414458484094,sitting
53,1242,-882930.282514,2.616282562562887,sitting
54,1243,-882930.269555,2.7062257331103723,sitting
55,1244,-882930.260513,2.7217646640033166,sitting
56,1245,-882930.251433,2.909538130113546,sitting
57,1246,-882930.242449,3.0635841887683313,sitting
58,1247,-882930.233285,2.969929556199972,sitting
59,1248,-882930.216498,3.019533256837793,sitting
60,1249,-882930.204694,0.07125697548097776,sitting
61,1250,-882930.190328,1.9554229777545373,sitting
62,1251,-882930.175341,-1.4509972531109412,sitting
63,1252,-882930.168139,1.3781078856677453,sitting
64,1253,-882930.1613,1.6521557372302453,sitting
65,1254,-882930.151754,1.4433785479754846,sitting
66,1255,-882930.14419,1.1928683322162072,sitting
67,1256,-882930.1354040001,1.3710826438159387,sitting
68,1257,-882930.126059,1.4315322440356653,sitting
69,1258,-882930.11811,1.2963608306140344,sitting
70,1259,-882930.105448,2.9835082103982984,sitting
71,1260,-882930.098445,3.5921143821105694,sitting
72,1261,-882930.086072,4.184169616101702,sitting
73,1262,-882930.073006,4.759789098628978,sitting
74,1263,-882930.0633640001,5.319088015949717,sitting
75,1264,-882930.050375,5.862181554321243,sitting
76,1265,-882930.034266,6.389184900000853,sitting
77,1266,-882930.024828,6.900213239245865,sitting
78,1267,-882930.007894,7.395381758313601,sitting
79,1268,-882929.994644,7.874805643461347,sitting
80,1269,-882929.980663,8.338600080946438,sitting
81,1270,-882929.972326,8.78688025702618,sitting
82,1271,-882929.957655,9.219761357957882,sitting
83,1272,-882929.943657,9.63735856999886,sitting
84,1273,-882929.928001,10.03978707940642,sitting
85,1274,-882929.908875,10.42716207243788,sitting
86,1275,-882929.889858,10.799598735350546,sitting
87,1276,-882929.870689,11.157212254401735,sitting
88,1277,-882929.8523360001,11.50011781584876,sitting
89,1278,-882929.831554,11.828430605948924,sitting
90,1279,-882929.8147110001,12.14226581095955,sitting
91,1280,-882929.801831,12.441738617137943,sitting
92,1281,-882929.790429,12.726964210741421,sitting
93,1282,-882929.774611,12.998057778027267,sitting
94,1283,-882929.758169,13.255134505252855,sitting
95,1284,-882929.742718,13.498309578675439,sitting
96,1285,-882929.728756,13.72769818455236,sitting
97,1286,-882929.715908,13.943415509140912,sitting
98,1287,-882929.70352,14.145576738698416,sitting
99,1288,-882929.687227,14.334297059482196,sitting
100,1289,-882929.677496,14.509691657749528,sitting
101,1290,-882929.663744,14.671875719757765,sitting
102,1291,-882929.64977,14.820964431764203,sitting
103,1292,-882929.632372,14.957072980026155,sitting
104,1293,-882929.616123,15.080316550800916,sitting
105,1294,-882929.599624,15.190810330345819,sitting
106,1295,-882929.582529,15.288669504918175,sitting
107,1296,-882929.56826,15.374009260775281,sitting
108,1297,-882929.554432,15.44694478417447,sitting
109,1298,-882929.5412120001,15.507591261373044,sitting
110,1299,-882929.524572,15.556063878628287,sitting
111,1300,-882929.504964,15.592477822197559,sitting
112,1301,-882929.487108,15.616948278338135,sitting
113,1302,-882929.469345,15.629590433307364,sitting
114,1303,-882929.45091,15.630519473362526,sitting
115,1304,-882929.436991,15.619850584760925,sitting
116,1305,-882929.427367,15.59769895375991,sitting
117,1306,-882929.417433,15.564179766616775,sitting
118,1307,-882929.409284,15.519408209588818,sitting
119,1308,-882929.400458,15.463499468933364,sitting
120,1309,-882929.38031,15.396568730907731,sitting
121,1310,-882929.371106,15.318731181769216,sitting
