,index,Timestamp,Dia_Spline3_Base,Event
0,1861,707402.741157,-2.751640558242798,sitting
1,1862,707402.750967,-2.6344969272613525,sitting
2,1863,707402.759158,-2.6424598693847656,sitting
3,1864,707402.7652499999,-2.6885793209075928,sitting
4,1865,707402.775054,-2.6854522228240967,sitting
5,1866,707402.784535,-2.6325185298919678,sitting
6,1867,707402.790999,-2.6322216987609863,sitting
7,1868,707402.799203,-2.635725498199463,sitting
8,1869,707402.805926,-2.558025360107422,sitting
9,1870,707402.8134689999,-2.465930461883545,sitting
10,1871,707402.822742,-2.452693462371826,sitting
11,1872,707402.830656,-2.5505971908569336,sitting
12,1873,707402.837221,-2.6385374069213867,sitting
13,1874,707402.8451319999,-2.6285812854766846,sitting
14,1875,707402.853154,-2.5685176849365234,sitting
15,1876,707402.861841,-2.5613303184509277,sitting
16,1877,707402.8692,-2.562324047088623,sitting
17,1878,707402.877096,-2.551461935043335,sitting
18,1879,707402.885102,-2.6304996013641357,sitting
19,1880,707402.8931539999,-2.671379804611206,sitting
20,1881,707402.901239,-2.6212782859802246,sitting
21,1882,707402.90931,-2.652449607849121,sitting
22,1883,707402.922197,-2.691603183746338,sitting
23,1884,707402.930502,-2.606640100479126,sitting
24,1885,707402.936003,-2.549649238586426,sitting
25,1886,707402.945259,-2.550182819366455,sitting
26,1887,707402.950357,-2.5338644981384277,sitting
27,1888,707402.957804,-2.5707008838653564,sitting
28,1889,707402.965176,-2.678703546524048,sitting
29,1890,707402.973161,-2.7432432174682617,sitting
30,1891,707402.981109,-2.6834194660186768,sitting
31,1892,707402.989146,-2.6298391819000244,sitting
32,1893,707402.997259,-2.6481335163116455,sitting
33,1894,707403.005925,-2.6957104206085205,sitting
34,1895,707403.013123,-2.7388317584991455,sitting
35,1896,707403.0212729999,-2.7437310218811035,sitting
36,1897,707403.029653,-2.729668378829956,sitting
37,1898,707403.03723,-2.641420364379883,sitting
38,1899,707403.047388,-2.573279619216919,sitting
39,1900,707403.0537309999,-2.670699119567871,sitting
40,1901,707403.061387,-2.758347988128662,sitting
41,1902,707403.069138,-2.7721221446990967,sitting
42,1903,707403.077223,-2.7726471424102783,sitting
43,1904,707403.085158,-2.7013509273529053,sitting
44,1905,707403.094477,-2.6323788166046143,sitting
45,1906,707403.102467,-2.640221357345581,sitting
46,1907,707403.109373,-2.7172043323516846,sitting
47,1908,707403.1171,-2.812772512435913,sitting
48,1909,707403.1253,-2.8361902236938477,sitting
49,1910,707403.13723,-2.899086594581604,sitting
50,1911,707403.147178,-2.9704675674438477,sitting
51,1912,707403.1554309999,-2.88978111743927,sitting
52,1913,707403.16343,-2.819257974624634,sitting
53,1914,707403.172979,-2.849858522415161,sitting
54,1915,707403.180309,-2.896512746810913,sitting
55,1916,707403.187393,-2.8823459148406982,sitting
56,1917,707403.193753,-2.833993673324585,sitting
57,1918,707403.201187,-2.846086263656616,sitting
58,1919,707403.209191,-2.891385316848755,sitting
59,1920,707403.218231,-2.900207757949829,sitting
60,1921,707403.2251169999,-2.8397693634033203,sitting
61,1922,707403.233199,-2.7897021770477295,sitting
62,1923,707403.241041,-2.832681655883789,sitting
63,1924,707403.2491959999,-2.859712600708008,sitting
64,1925,707403.25715,-2.814774751663208,sitting
65,1926,707403.2651579999,-2.809480667114258,sitting
66,1927,707403.2731689999,-2.875025987625122,sitting
67,1928,707403.281011,-2.9415905475616455,sitting
68,1929,707403.289204,-2.979844570159912,sitting
69,1930,707403.297152,-2.9964778423309326,sitting
70,1931,707403.305368,-2.883474826812744,sitting
71,1932,707403.313112,-2.705507755279541,sitting
72,1933,707403.321415,-2.6282758712768555,sitting
73,1934,707403.3328869999,-2.664477586746216,sitting
74,1935,707403.340438,-2.71781587600708,sitting
75,1936,707403.346811,-2.717418909072876,sitting
76,1937,707403.3552379999,-2.778961181640625,sitting
77,1938,707403.3661859999,-2.882728099822998,sitting
78,1939,707403.374496,-2.9464685916900635,sitting
79,1940,707403.381433,-2.9500534534454346,sitting
