Timestamp,Confidence,Diameter,Event
534638.847892,1.0,1.16054748718367,default
534638.8576229999,1.0,1.179958329325701,default
534638.8700369999,1.0,1.1823853825391408,default
534638.877864,0.7541735768318176,1.1163239732979853,default
534638.890795,0.8273072838783264,1.1184108665254815,default
534638.8995289999,1.0,1.1264880534583965,default
534638.9078469999,1.0,1.1615574374877093,default
534638.913915,1.0,1.1708968708989307,default
534638.921543,1.0,1.1573262402978943,default
534638.930219,1.0,1.1408708620610688,default
534638.939472,1.0,1.1389763554537136,default
534638.951488,1.0,1.1621824040472188,default
534638.962332,1.0,1.1490621321009908,default
534638.971737,1.0,1.1406307374361213,default
534638.980092,1.0,1.1390883519537374,default
534638.992,0.8932421207427979,1.1183878512566716,default
534639.000338,1.0,1.1419256166622174,default
534639.0068399999,0.9829020500183105,1.1381376049138678,default
534639.0177409999,0.8570014834403992,1.1350940673747965,default
534639.027521,0.9197753071784973,1.127316438931326,default
534639.038072,0.8957775235176086,1.124734474879061,default
534639.047537,0.7470081448554993,1.1484407092758002,default
534639.059613,0.8418663144111633,1.0996073455083932,default
534639.070101,0.8344646096229553,1.1012932896602643,default
534639.079903,0.8639242053031921,1.1269352831223927,default
534639.089517,0.8130797147750854,1.1076772693670018,default
534639.100722,0.7466819882392883,1.1027491571094288,default
534639.110359,0.7081297636032104,1.129811503274956,default
534639.1198389999,0.7965481877326965,1.0960639195669795,default
534639.13209,0.24779551570506358,1.0979429638064166,default
534639.147375,0.8012521266937256,1.1765722003079135,default
534639.154518,0.8832330703735352,1.2471016315346262,default
534639.16099,0.72198486328125,1.2925951191178213,default
534639.17459,0.9598780274391174,1.2770173133763492,default
534639.184729,0.9285463094711304,1.2699787580245365,default
534639.195791,0.9822288751602173,1.2760564614046355,default
534639.209199,1.0,1.2809923826930696,default
534639.218771,0.8422890305519104,1.2618720575967544,default
534639.2288939999,0.9750024676322937,1.2443144087562796,default
534639.24397,1.0,1.2383957795809581,default
534639.254086,0.9014556407928467,1.2046396302915983,default
