,index,Timestamp,Dia_Spline3_Base,Event
0,1158,442020.527575,0.4173625111579895,sitting
1,1159,442020.540989,0.463936984539032,sitting
2,1160,442020.551266,0.4379320740699768,sitting
3,1161,442020.567713,0.3594737648963928,sitting
4,1162,442020.584037,0.2670038342475891,sitting
5,1163,442020.596429,0.20979446172714233,sitting
6,1164,442020.605406,0.2562940716743469,sitting
7,1165,442020.614572,0.30433183908462524,sitting
8,1166,442020.627243,0.27994853258132935,sitting
9,1167,442020.6366,0.30112510919570923,sitting
10,1168,442020.645843,0.428680956363678,sitting
11,1169,442020.655997,0.497925341129303,sitting
12,1170,442020.668838,0.3895532488822937,sitting
13,1171,442020.682129,0.2437155842781067,sitting
14,1172,442020.696006,0.18779844045639038,sitting
15,1173,442020.708613,0.27452224493026733,sitting
16,1174,442020.719905,0.4103544354438782,sitting
17,1175,442020.729592,0.38777095079421997,sitting
18,1176,442020.740256,0.23868697881698608,sitting
19,1177,442020.748422,0.12871140241622925,sitting
20,1178,442020.7615,0.11876529455184937,sitting
21,1179,442020.772811,0.13185268640518188,sitting
22,1180,442020.784085,0.06648987531661987,sitting
23,1181,442020.795138,0.05087333917617798,sitting
24,1182,442020.807767,0.14244645833969116,sitting
25,1183,442020.820727,0.16900759935379028,sitting
26,1184,442020.829585,0.09959083795547485,sitting
27,1185,442020.839077,0.09617012739181519,sitting
28,1186,442020.849019,0.1517532467842102,sitting
29,1187,442020.857939,0.09550505876541138,sitting
30,1188,442020.866638,0.00759202241897583,sitting
31,1189,442020.880714,0.0876501202583313,sitting
32,1190,442020.890916,0.215467631816864,sitting
33,1191,442020.901775,0.24423426389694214,sitting
34,1192,442020.912397,0.24970406293869019,sitting
35,1193,442020.923157,0.20356565713882446,sitting
36,1194,442020.932872,0.14772170782089233,sitting
37,1195,442020.944749,0.19606715440750122,sitting
38,1196,442020.954603,0.32993119955062866,sitting
39,1197,442020.965105,0.42506009340286255,sitting
40,1198,442020.976674,0.38598161935806274,sitting
41,1199,442020.98639,0.30916792154312134,sitting
42,1200,442020.999115,0.2970784306526184,sitting
43,1201,442021.009123,0.2677146792411804,sitting
44,1202,442021.019582,0.21383458375930786,sitting
45,1203,442021.030928,0.2698991894721985,sitting
46,1204,442021.041598,0.3386334776878357,sitting
47,1205,442021.053327,0.2866515517234802,sitting
48,1206,442021.06826,0.23659521341323853,sitting
49,1207,442021.079031,0.2807404398918152,sitting
50,1208,442021.093697,0.2942970395088196,sitting
51,1209,442021.105095,0.27997857332229614,sitting
52,1210,442021.118829,0.28560692071914673,sitting
53,1211,442021.132026,0.30717653036117554,sitting
54,1212,442021.143322,0.3629665970802307,sitting
55,1213,442021.156933,0.3805176615715027,sitting
56,1214,442021.166357,0.38794130086898804,sitting
57,1215,442021.175668,0.3741576075553894,sitting
58,1216,442021.187576,0.36526983976364136,sitting
59,1217,442021.197228,0.38239723443984985,sitting
60,1218,442021.206231,0.3590546250343323,sitting
61,1219,442021.217935,0.39470845460891724,sitting
62,1220,442021.229695,0.42949360609054565,sitting
63,1221,442021.239539,0.380215585231781,sitting
64,1222,442021.251095,0.38996654748916626,sitting
65,1223,442021.260715,0.7287717461585999,sitting
66,1224,442021.270635,1.401846468448639,sitting
67,1225,442021.28177,2.304044783115387,sitting
68,1226,442021.292046,3.3240265250205994,sitting
69,1227,442021.30155,3.286719262599945,sitting
70,1228,442021.312416,2.2717077136039734,sitting
71,1229,442021.320735,1.839645802974701,sitting
72,1230,442021.3291,2.168994724750519,sitting
73,1231,442021.34019,2.8000208735466003,sitting
74,1232,442021.349108,3.37846177816391,sitting
75,1233,442021.360256,2.892650067806244,sitting
76,1234,442021.369904,1.2813250422477722,sitting
77,1235,442021.383539,0.3254137635231018,sitting
78,1236,442021.395654,0.2691914439201355,sitting
79,1237,442021.40246,0.3293352723121643,sitting
80,1238,442021.500273,0.3875003457069397,sitting
81,1239,442021.514083,0.3262283205986023,sitting
82,1240,442021.524957,0.3021162152290344,sitting
83,1241,442021.537031,0.35324186086654663,sitting
84,1242,442021.54362,0.3393898606300354,sitting
85,1243,442021.551894,0.31034237146377563,sitting
86,1244,442021.561599,0.3324766755104065,sitting
87,1245,442021.573023,0.35062509775161743,sitting
88,1246,442021.581335,0.28537410497665405,sitting
89,1247,442021.597643,0.2130548357963562,sitting
90,1248,442021.606074,0.23531705141067505,sitting
91,1249,442021.616161,0.28341013193130493,sitting
92,1250,442021.629155,0.2842116951942444,sitting
93,1251,442021.644994,0.1951771378517151,sitting
94,1252,442021.656322,0.348005473613739,sitting
95,1253,442021.666986,0.816896378993988,sitting
96,1254,442021.676703,1.15988427400589,sitting
97,1255,442021.688608,1.4398680329322815,sitting
98,1256,442021.700076,1.693219244480133,sitting
99,1257,442021.709238,1.8593236804008484,sitting
100,1258,442021.721966,2.1305901408195496,sitting
101,1259,442021.732045,2.4135571122169495,sitting
102,1260,442021.741822,2.6980811953544617,sitting
103,1261,442021.754694,2.9710792899131775,sitting
104,1262,442021.764412,3.0107434391975403,sitting
105,1263,442021.77619,2.9936932921409607,sitting
106,1264,442021.788397,3.008937180042267,sitting
107,1265,442021.798292,2.9586411118507385,sitting
108,1266,442021.811369,2.954364597797394,sitting
109,1267,442021.8209,3.0670586228370667,sitting
110,1268,442021.830217,3.3565437197685224,sitting
111,1269,442021.842161,2.815198004245758,sitting
112,1270,442021.852055,1.1652854084968567,sitting
113,1271,442021.859817,0.20364683866500854,sitting
114,1272,442021.872672,0.16260451078414917,sitting
115,1273,442021.88236,0.11135143041610718,sitting
