,index,Timestamp,Dia_Spline3_Base,Event
0,3483,-871986.1271330001,0.2849832785160942,sitting
1,3484,-871986.119157,0.13443916455178595,sitting
2,3485,-871986.111168,-0.023591469771773177,sitting
3,3486,-871986.104315,-0.18889977255985713,sitting
4,3487,-871986.097347,-0.3612768919177398,sitting
5,3488,-871986.0906090001,-0.540513975950681,sitting
6,3489,-871986.082668,-0.72640217276399,sitting
7,3490,-871986.073781,-0.9187326304629195,sitting
8,3491,-871986.066212,-1.1172964971527364,sitting
9,3492,-871986.0584720001,-1.321884920938757,sitting
10,3493,-871986.0497,-1.5322890499261774,sitting
11,3494,-871986.04133,-1.7483000322203424,sitting
12,3495,-871986.033194,-1.9697090159264974,sitting
13,3496,-871986.0265500001,-2.1963071491499164,sitting
14,3497,-871986.017389,-2.4278855799958805,sitting
15,3498,-871986.010705,-2.6642354565696564,sitting
16,3499,-871986.002732,-2.9051479269765323,sitting
17,3500,-871985.994722,-3.150414139321768,sitting
18,3501,-871985.986498,-3.3998252417106443,sitting
19,3502,-871985.978714,-3.6531723822484423,sitting
20,3503,-871985.970814,-3.9102467090404076,sitting
21,3504,-871985.955307,-4.17083937019185,sitting
22,3505,-871985.939546,-4.434741513808035,sitting
23,3506,-871985.931863,-4.701744287994217,sitting
24,3507,-871985.924619,-4.9716388408556895,sitting
25,3508,-871985.916615,-5.244216320497721,sitting
26,3509,-871985.909288,-5.519267875025584,sitting
27,3510,-871985.893678,-5.79658465254456,sitting
28,3511,-871985.88447,-6.075957801159909,sitting
29,3512,-871985.875328,-6.357178468976919,sitting
30,3513,-871985.870373,-6.640037804100864,sitting
31,3514,-871985.865135,-6.924326954637017,sitting
32,3515,-871985.858256,-7.209837068690639,sitting
33,3516,-871985.842121,-7.496359294367018,sitting
34,3517,-871985.826568,-7.783684779771427,sitting
35,3518,-871985.8130290001,-8.071604673009134,sitting
36,3519,-871985.800875,-8.359910122185415,sitting
37,3520,-871985.79201,-8.648392275405548,sitting
38,3521,-871985.779909,-8.936842280774819,sitting
39,3522,-871985.771497,-9.225051286398468,sitting
40,3523,-871985.763543,-9.512810440381799,sitting
41,3524,-871985.756016,-9.799910890830077,sitting
42,3525,-871985.748226,-10.086143785848584,sitting
43,3526,-871985.741809,-10.371300273542584,sitting
44,3527,-871985.7321520001,-10.655171502017346,sitting
45,3528,-871985.723378,-10.937548619378152,sitting
46,3529,-871985.716433,-11.21822277373029,sitting
47,3530,-871985.710592,-11.496985113179019,sitting
48,3531,-871985.7027660001,-11.773626785829606,sitting
49,3532,-871985.69319,-12.047938939787336,sitting
50,3533,-871985.685639,-12.31971272315749,sitting
51,3534,-871985.677244,-12.588739284045324,sitting
52,3535,-871985.668567,-12.854809770556127,sitting
53,3536,-871985.656703,-13.117715330795168,sitting
54,3537,-871985.644724,-13.377247112867725,sitting
55,3538,-871985.631926,-13.633196264879071,sitting
56,3539,-871985.621483,-13.885353934934475,sitting
57,3540,-871985.6128690001,-14.133511271139213,sitting
58,3541,-871985.605165,-14.377459421598559,sitting
59,3542,-871985.598266,-14.616989534417797,sitting
60,3543,-871985.590657,-14.851892757702181,sitting
61,3544,-871985.5822460001,-15.081960239557016,sitting
62,3545,-871985.574873,-15.306983128087541,sitting
63,3546,-871985.5649390001,-15.52675257139905,sitting
64,3547,-871985.557346,-15.741059717596826,sitting
65,3548,-871985.549441,-15.949695714786124,sitting
66,3549,-871985.542524,-16.152451711072228,sitting
67,3550,-871985.533726,-16.34911885456041,sitting
68,3551,-871985.524066,-16.539488293355944,sitting
69,3552,-871985.5172850001,-16.723351175564105,sitting
70,3553,-871985.510509,-16.900498649290164,sitting
71,3554,-871985.502064,-17.0707218626394,sitting
72,3555,-871985.492896,-17.233811963717088,sitting
73,3556,-871985.4847050001,-17.389560100628497,sitting
74,3557,-871985.47601,-17.537757421478904,sitting
75,3558,-871985.4706,-17.67819507437359,sitting
76,3559,-871985.462932,-17.81066420741782,sitting
77,3560,-871985.44783,-17.934955968716864,sitting
78,3561,-871985.427657,-18.05086150637601,sitting
79,3562,-871985.4176020001,-18.158171968500525,sitting
80,3563,-871985.4030320001,-18.256678503195683,sitting
81,3564,-871985.384346,-18.346172258566757,sitting
82,3565,-871985.375791,-18.426444382719026,sitting
83,3566,-871985.366994,-18.642438053459067,sitting
84,3567,-871985.359007,-18.414252399772543,sitting
85,3568,-871985.350336,-18.46093189653768,sitting
86,3569,-871985.3386060001,-18.527577995628256,sitting
87,3570,-871985.329655,-18.543543457359213,sitting
88,3571,-871985.3203980001,-18.55922996935262,sitting
89,3572,-871985.313179,-18.571804642051596,sitting
90,3573,-871985.305768,-18.538479446739096,sitting
91,3574,-871985.297704,-18.464826702445883,sitting
92,3575,-871985.2906300001,-18.42652523455038,sitting
93,3576,-871985.282218,-18.385258316368002,sitting
94,3577,-871985.274497,-18.303648590415854,sitting
95,3578,-871985.265403,-18.280558227867026,sitting
96,3579,-871985.256876,-18.31567919191732,sitting
97,3580,-871985.24957,-18.293256878227133,sitting
98,3581,-871985.242703,-18.21329128679647,sitting
99,3582,-871985.23488,-18.180147766441245,sitting
100,3583,-871985.2266470001,-18.19382631716146,sitting
101,3584,-871985.2180550001,-18.208329796165366,sitting
102,3585,-871985.210738,-18.162575363487143,sitting
103,3586,-871985.201909,-18.0480738871993,sitting
104,3587,-871985.193389,-17.98273193773641,sitting
105,3588,-871985.180392,-17.97421371874227,sitting
106,3589,-871985.172441,-17.985700725883387,sitting
107,3590,-871985.1638120001,-18.053140758842368,sitting
108,3591,-871985.156378,-18.140782474845786,sitting
109,3592,-871985.148306,-18.156279682487387,sitting
110,3593,-871985.1414290001,-18.115378498405356,sitting
111,3594,-871985.133894,-18.06320869860067,sitting
112,3595,-871985.125526,-18.040183185905356,sitting
113,3596,-871985.117875,-18.108076214164633,sitting
114,3597,-871985.110349,-18.114974617332358,sitting
115,3598,-871985.102638,-17.981899856895343,sitting
116,3599,-871985.093843,-17.90571081575765,sitting
117,3600,-871985.086086,-17.94263470110311,sitting
118,3601,-871985.077008,-18.007179855674643,sitting
119,3602,-871985.069195,-18.053524135917563,sitting
120,3603,-871985.062908,-18.055123924583334,sitting
121,3604,-871985.055557,-17.99720013079061,sitting
122,3605,-871985.046475,-17.918967842430014,sitting
123,3606,-871985.04058,-17.91583788332357,sitting
