,index,Timestamp,Dia_Spline3_Base,Event
0,1566,-892997.894986,-0.20134372446918292,sitting
1,1567,-892997.88615,-0.16950483057880206,sitting
2,1568,-892997.878531,-0.17896957133197589,sitting
3,1569,-892997.871334,-0.18395132754230303,sitting
4,1570,-892997.863281,-0.18218488428973956,sitting
5,1571,-892997.858128,-0.1634244415559749,sitting
6,1572,-892997.848796,-0.21749801371478839,sitting
7,1573,-892997.83969,-0.379303643445013,sitting
8,1574,-892997.829702,-0.5425974819459896,sitting
9,1575,-892997.821128,-0.6376709434785823,sitting
10,1576,-892997.811966,-0.6965953800477962,sitting
11,1577,-892997.80291,-0.7464825603761653,sitting
12,1578,-892997.7945140001,-0.7888895962038021,sitting
13,1579,-892997.7845910001,-0.8667923900880794,sitting
14,1580,-892997.774917,-0.8527273628511409,sitting
15,1581,-892997.76699,-0.7455613109865169,sitting
16,1582,-892997.759094,-0.6697468254365901,sitting
17,1583,-892997.753486,-0.5990759823122005,sitting
18,1584,-892997.747292,-0.5232312176027278,sitting
19,1585,-892997.74006,-0.5039839241304378,sitting
20,1586,-892997.731944,-0.47410244677448077,sitting
21,1587,-892997.72357,-0.34046120379352374,sitting
22,1588,-892997.7151050001,-0.3647760841646175,sitting
23,1589,-892997.706128,-0.515278289059637,sitting
24,1590,-892997.698857,-0.54596490595722,sitting
25,1591,-892997.691066,0.39009340734436293,sitting
26,1592,-892997.683644,0.3917944604493009,sitting
27,1593,-892997.676065,0.39342108196686354,sitting
28,1594,-892997.667967,0.39497376491647884,sitting
29,1595,-892997.656973,0.39645300231760316,sitting
30,1596,-892997.648822,0.3978592871896538,sitting
31,1597,-892997.641595,0.39919311255208356,sitting
32,1598,-892997.635612,0.40045497142431685,sitting
33,1599,-892997.628004,0.40164535682579583,sitting
34,1600,-892997.620018,0.40276476177595555,sitting
35,1601,-892997.6120430001,0.40381367929423106,sitting
36,1602,-892997.603912,0.404792602400061,sitting
37,1603,-892997.596002,0.40570202411288747,sitting
38,1604,-892997.588047,0.40654243745213137,sitting
39,1605,-892997.579954,0.4073143354372384,sitting
40,1606,-892997.5686550001,0.4080182110876507,sitting
41,1607,-892997.563352,0.40865455742279266,sitting
42,1608,-892997.554893,0.4092238674621065,sitting
43,1609,-892997.543743,0.40972663422503075,sitting
44,1610,-892997.535901,0.4101633507310112,sitting
45,1611,-892997.5274,0.4105345099994544,sitting
46,1612,-892997.520057,0.4108406050498239,sitting
47,1613,-892997.512069,0.41108212890154405,sitting
48,1614,-892997.504032,0.41125957457406415,sitting
49,1615,-892997.495596,0.4113734350868121,sitting
50,1616,-892997.482691,0.4114242034592124,sitting
51,1617,-892997.470325,0.4114123727107213,sitting
52,1618,-892997.457463,0.41133843586076324,sitting
53,1619,-892997.444835,0.4112028859287804,sitting
54,1620,-892997.432224,0.4110062159342114,sitting
55,1621,-892997.418395,0.410748918896477,sitting
56,1622,-892997.40348,0.4104314878350337,sitting
57,1623,-892997.391555,0.41005441576930934,sitting
58,1624,-892997.3793200001,0.40961819571874614,sitting
59,1625,-892997.367893,0.40912332070276136,sitting
60,1626,-892997.3596740001,0.40857028374080784,sitting
61,1627,-892997.346741,0.4079595778523242,sitting
62,1628,-892997.333711,0.40729169605674187,sitting
63,1629,-892997.326312,0.4065671313734889,sitting
64,1630,-892997.318336,0.405786376822018,sitting
65,1631,-892997.311812,0.4049499254217537,sitting
66,1632,-892997.303775,0.4040582701921416,sitting
67,1633,-892997.295365,0.4031119041526061,sitting
68,1634,-892997.286286,0.402111320322593,sitting
69,1635,-892997.277027,0.4010570117215373,sitting
70,1636,-892997.269236,0.39994947136888115,sitting
71,1637,-892997.260858,0.39878919228404186,sitting
72,1638,-892997.251596,0.3975766674864758,sitting
73,1639,-892997.243589,0.39631238999560736,sitting
74,1640,-892997.235171,0.39499685283088226,sitting
75,1641,-892997.228537,0.3936305490117249,sitting
76,1642,-892997.2207010001,0.3922139715575881,sitting
77,1643,-892997.21417,0.3907476134878962,sitting
78,1644,-892997.20687,0.3892319678220808,sitting
79,1645,-892997.198421,0.3876675275795982,sitting
80,1646,-892997.1907800001,0.3860547857798622,sitting
81,1647,-892997.182008,0.38439423544232554,sitting
82,1648,-892997.175723,0.3943137009213018,sitting
83,1649,-892997.16798,0.3929222602846565,sitting
84,1650,-892997.159353,0.2001956012449284,sitting
85,1651,-892997.151027,0.723667433520319,sitting
86,1652,-892997.142892,0.3890448106107769,sitting
87,1653,-892997.133874,0.38826259048953204,sitting
88,1654,-892997.125362,0.3868611566797284,sitting
89,1655,-892997.112588,0.38522451061109564,sitting
90,1656,-892997.104509,0.4848282840452214,sitting
91,1657,-892997.098103,0.5685139205656071,sitting
92,1658,-892997.093584,0.3888576533994694,sitting
93,1659,-892997.088006,0.3282573726377507,sitting
94,1660,-892997.076037,0.310670664568903,sitting
95,1661,-892997.067546,0.2842824962339421,sitting
96,1662,-892997.05941,0.27945666577434736,sitting
97,1663,-892997.051065,0.28954296376323896,sitting
98,1664,-892997.043723,0.26300363804912763,sitting
99,1665,-892997.035056,0.21155600812053876,sitting
100,1666,-892997.0253270001,0.2131631877622624,sitting
101,1667,-892997.016415,0.19710712697124677,sitting
102,1668,-892997.008668,0.03213911320781904,sitting
103,1669,-892997.000469,-0.1215064022340755,sitting
104,1670,-892996.993287,-0.12239093516254229,sitting
105,1671,-892996.985078,-0.0847954246797542,sitting
106,1672,-892996.977026,-0.08391327593707842,sitting
107,1673,-892996.97153,-0.07630033228778643,sitting
108,1674,-892996.963803,-0.02517075274371905,sitting
109,1675,-892996.954444,-0.06001896593951983,sitting
110,1676,-892996.946226,-0.1308781597413997,sitting
111,1677,-892996.9394200001,-0.04209751818561358,sitting
112,1678,-892996.932024,-0.07449836466693682,sitting
113,1679,-892996.92394,-0.24507684443378253,sitting
114,1680,-892996.916056,-0.20249719355487628,sitting
115,1681,-892996.907671,-0.09853667948627276,sitting
116,1682,-892996.8994240001,-0.06059212420367999,sitting
117,1683,-892996.890743,0.24848490025615888,sitting
118,1684,-892996.881331,0.598312905093195,sitting
119,1685,-892996.873047,0.6684008147916813,sitting
120,1686,-892996.861363,0.5526888873777409,sitting
121,1687,-892996.851667,0.14919500615215497,sitting
122,1688,-892996.8392,-0.11783976290607256,sitting
123,1689,-892996.831056,-0.0330519172945003,sitting
124,1690,-892996.821826,0.11623578335857587,sitting
125,1691,-892996.812051,0.22195534970379072,sitting
126,1692,-892996.804386,0.22655372883892255,sitting
127,1693,-892996.796882,0.23976497914409833,sitting
128,1694,-892996.789895,0.2950435188016911,sitting
129,1695,-892996.7806770001,0.2711024787626286,sitting
130,1696,-892996.7724680001,0.22583322789287763,sitting
131,1697,-892996.765142,0.23029547001934247,sitting
132,1698,-892996.758699,0.26915889050579267,sitting
133,1699,-892996.750779,0.36281304623699384,sitting
134,1700,-892996.743402,0.3992283847532292,sitting
135,1701,-892996.735122,0.3588560130796452,sitting
136,1702,-892996.727664,0.3380094077787419,sitting
137,1703,-892996.719556,0.31629066731548505,sitting
138,1704,-892996.710801,0.2860579993925114,sitting
139,1705,-892996.70512,0.29552226330852704,sitting
140,1706,-892996.696504,0.39328842427349286,sitting
141,1707,-892996.688658,0.472028782626154,sitting
142,1708,-892996.681291,0.4133725669584294,sitting
143,1709,-892996.673341,0.3555570152006169,sitting
144,1710,-892996.6651710001,0.3715496566495915,sitting
145,1711,-892996.658205,0.4030023124418278,sitting
146,1712,-892996.650476,0.4360600021085759,sitting
147,1713,-892996.642324,0.4240439441404362,sitting
148,1714,-892996.633261,0.3809166457853337,sitting
149,1715,-892996.624922,0.3884561565122624,sitting
150,1716,-892996.617763,0.36893253590679365,sitting
151,1717,-892996.607922,0.2966449763975163,sitting
152,1718,-892996.5994160001,0.3129432704648991,sitting
153,1719,-892996.590951,0.32787065770244794,sitting
154,1720,-892996.583816,0.22859912182903486,sitting
155,1721,-892996.574583,0.16613273884868818,sitting
156,1722,-892996.566342,0.17775874402141767,sitting
