,index,Timestamp,Dia_Spline3_Ham,Event
0,114,-884547.203448,17.227601528167725,sitting
1,115,-884547.195487,17.217994689941406,sitting
2,116,-884547.187874,17.17780566215515,sitting
3,117,-884547.1806740001,17.121392726898193,sitting
4,118,-884547.172742,17.09779167175293,sitting
5,119,-884547.164757,17.092902421951294,sitting
6,120,-884547.156633,16.943893909454346,sitting
7,121,-884547.146437,16.827121257781982,sitting
8,122,-884547.1365060001,16.746028423309326,sitting
9,123,-884547.128254,16.55766201019287,sitting
10,124,-884547.113402,16.501017093658447,sitting
11,125,-884547.106172,16.706777811050415,sitting
12,126,-884547.097706,16.89788055419922,sitting
13,127,-884547.089115,16.91224479675293,sitting
14,128,-884547.081625,16.826353669166565,sitting
15,129,-884547.0748770001,16.732223749160767,sitting
16,130,-884547.066207,16.66359567642212,sitting
17,131,-884547.057532,16.577436208724976,sitting
18,132,-884547.050988,16.48689568042755,sitting
19,133,-884547.043405,16.49789023399353,sitting
20,134,-884547.0359060001,16.647339940071106,sitting
21,135,-884547.028637,16.73402237892151,sitting
22,136,-884547.020721,16.7329181432724,sitting
23,137,-884547.012755,16.708315134048462,sitting
24,138,-884547.004727,16.74064874649048,sitting
25,139,-884546.996685,16.85728943347931,sitting
26,140,-884546.988658,16.927303552627563,sitting
27,141,-884546.980737,17.05475676059723,sitting
28,142,-884546.972769,17.258282899856567,sitting
29,143,-884546.964756,17.304863452911377,sitting
30,144,-884546.956746,17.14697575569153,sitting
31,145,-884546.948691,17.05194354057312,sitting
32,146,-884546.940645,17.263251781463623,sitting
33,147,-884546.932404,17.777162551879883,sitting
34,148,-884546.923434,18.020280122756958,sitting
35,149,-884546.911573,17.712311029434204,sitting
36,150,-884546.902337,17.496641635894775,sitting
37,151,-884546.89295,17.626766204833984,sitting
38,152,-884546.880216,17.80151653289795,sitting
39,153,-884546.8720880001,18.09394335746765,sitting
40,154,-884546.860671,18.560728788375854,sitting
41,155,-884546.852105,18.885908842086792,sitting
42,156,-884546.843776,18.889397859573364,sitting
43,157,-884546.834614,18.755597352981567,sitting
44,158,-884546.825084,18.776390075683594,sitting
45,159,-884546.8132730001,18.818778038024902,sitting
46,160,-884546.804507,18.755517959594727,sitting
47,161,-884546.7926800001,18.936923027038574,sitting
48,162,-884546.783548,19.29906916618347,sitting
49,163,-884546.7744090001,19.39957284927368,sitting
50,164,-884546.766135,19.503665447235107,sitting
51,165,-884546.7576230001,19.81140661239624,sitting
52,166,-884546.752569,20.02006196975708,sitting
53,167,-884546.743819,20.254413604736328,sitting
54,168,-884546.735039,20.452229738235474,sitting
55,169,-884546.72843,20.35107183456421,sitting
56,170,-884546.7206230001,20.21577525138855,sitting
57,171,-884546.712458,20.085277199745178,sitting
58,172,-884546.700202,19.941511154174805,sitting
59,173,-884546.695538,19.97349441051483,sitting
60,174,-884546.688682,20.09978437423706,sitting
61,175,-884546.678192,20.186243295669556,sitting
62,176,-884546.668974,20.2609543800354,sitting
63,177,-884546.657845,20.32330882549286,sitting
64,178,-884546.6477,20.205397725105286,sitting
65,179,-884546.639386,20.12006902694702,sitting
66,180,-884546.630447,20.27195453643799,sitting
67,181,-884546.622309,20.342015266418457,sitting
68,182,-884546.612821,20.24436330795288,sitting
69,183,-884546.604294,18.96446704864502,sitting
70,184,-884546.595546,16.659584283828735,sitting
71,185,-884546.585206,15.722665190696716,sitting
72,186,-884546.577419,15.969780802726746,sitting
73,187,-884546.5685780001,16.308998346328735,sitting
74,188,-884546.5607500001,16.763157606124878,sitting
75,189,-884546.552684,17.045968532562256,sitting
76,190,-884546.5445600001,17.23055124282837,sitting
77,191,-884546.5366410001,17.526484489440918,sitting
78,192,-884546.5287050001,17.97328782081604,sitting
79,193,-884546.520545,18.430814504623413,sitting
80,194,-884546.5125610001,18.711663484573364,sitting
81,195,-884546.504713,18.99023962020874,sitting
82,196,-884546.496671,19.32150912284851,sitting
83,197,-884546.488688,19.457584619522095,sitting
84,198,-884546.480293,19.45184302330017,sitting
85,199,-884546.468846,19.465018272399902,sitting
86,200,-884546.464679,19.33272433280945,sitting
87,201,-884546.456724,19.060617208480835,sitting
88,202,-884546.448696,19.01425313949585,sitting
89,203,-884546.440572,19.281203985214233,sitting
90,204,-884546.4324170001,19.47340500354767,sitting
91,205,-884546.4217000001,19.387184143066406,sitting
92,206,-884546.413024,19.406537890434265,sitting
93,207,-884546.400943,19.604832649230957,sitting
94,208,-884546.390874,19.662728309631348,sitting
95,209,-884546.378336,19.789059162139893,sitting
96,210,-884546.369496,20.26430630683899,sitting
97,211,-884546.36049,20.77229881286621,sitting
98,212,-884546.350413,20.817996501922607,sitting
99,213,-884546.341208,20.56408166885376,sitting
100,214,-884546.333204,20.480411648750305,sitting
101,215,-884546.324444,20.603971004486084,sitting
102,216,-884546.313134,19.577836394309998,sitting
103,217,-884546.304431,17.180824637413025,sitting
104,218,-884546.2942850001,15.839195966720581,sitting
105,219,-884546.288348,15.747643828392029,sitting
106,220,-884546.280912,15.768366932868958,sitting
107,221,-884546.275374,15.870131850242615,sitting
108,222,-884546.267482,15.996205687522888,sitting
109,223,-884546.257373,16.371174931526184,sitting
110,224,-884546.248474,17.13828158378601,sitting
111,225,-884546.231811,17.88071608543396,sitting
112,226,-884546.222051,18.387559413909912,sitting
113,227,-884546.205974,18.812209129333496,sitting
114,228,-884546.197277,19.157673120498657,sitting
115,229,-884546.186418,19.341317415237427,sitting
116,230,-884546.172293,19.230584144592285,sitting
117,231,-884546.159715,18.925113201141357,sitting
118,232,-884546.148279,18.638391733169556,sitting
