,index,Timestamp,Dia_Spline3_Base,Event
0,857,440265.746917,38.12946822076319,sitting
1,858,440265.76525,38.19064386220523,sitting
2,859,440265.78188,38.24908448291525,sitting
3,860,440265.797992,38.30481800663289,sitting
4,861,440265.81545,38.35787235709783,sitting
5,862,440265.82654,38.40827545804975,sitting
6,863,440265.840938,38.45605523322827,sitting
7,864,440265.856637,38.50123960637309,sitting
8,865,440265.877028,38.54385650122384,sitting
9,866,440265.899792,38.58393384152021,sitting
10,867,440265.913496,38.62149955100185,sitting
11,868,440265.927769,38.65658155340843,sitting
12,869,440265.946329,38.689207772479605,sitting
13,870,440265.960274,38.71940613195504,sitting
14,871,440265.974107,38.74720455557439,sitting
15,872,440265.990006,38.77263096707734,sitting
16,873,440266.005085,38.79571329020353,sitting
17,874,440266.02225,38.81647944869264,sitting
18,875,440266.037456,38.834957366284314,sitting
19,876,440266.055132,38.85117496671822,sitting
20,877,440266.07243,38.86516017373404,sitting
21,878,440266.089207,38.876940911071415,sitting
22,879,440266.103448,38.886545102470016,sitting
23,880,440266.125015,38.89400067166951,sitting
24,881,440266.146218,38.899335542409545,sitting
25,882,440266.163384,38.9025776384298,sitting
26,883,440266.178696,38.903754883469915,sitting
27,884,440266.191512,38.90289520126959,sitting
28,885,440266.207715,38.900026515568456,sitting
29,886,440266.22545,38.89517675010619,sitting
30,887,440266.246575,38.88837382862244,sitting
31,888,440266.271582,38.87964567485689,sitting
32,889,440266.292501,38.869020212549174,sitting
33,890,440266.310379,38.856525365439,sitting
34,891,440266.3228,38.84218905726598,sitting
35,892,440266.340866,38.82603921176981,sitting
36,893,440266.358486,38.808103752690144,sitting
37,894,440266.370043,38.788410603766636,sitting
38,895,440266.389373,38.766987688738965,sitting
39,896,440266.402042,38.74386293134678,sitting
40,897,440266.421782,38.71906425532974,sitting
41,898,440266.438126,38.692619584427526,sitting
42,899,440266.462322,38.66455684237978,sitting
43,900,440266.476842,38.634903952926194,sitting
44,901,440266.493841,38.603688839806395,sitting
45,902,440266.514196,38.57093942676006,sitting
46,903,440266.528997,38.53668363752688,sitting
47,904,440266.546396,38.500949395846476,sitting
48,905,440266.561411,38.46376462545852,sitting
49,906,440266.573752,38.42515725010269,sitting
50,907,440266.590772,38.38515519351864,sitting
51,908,440266.607498,38.34378637944604,sitting
52,909,440266.627636,38.30107873162453,sitting
53,910,440266.647503,38.2570601737938,sitting
54,911,440266.666159,38.21175862969349,sitting
55,912,440266.680905,38.16520202306329,sitting
56,913,440266.700143,38.117418277642834,sitting
57,914,440266.712362,38.06843531717179,sitting
58,915,440266.730263,38.01828106538984,sitting
59,916,440266.745762,37.966983446036636,sitting
60,917,440266.763793,37.914570382851835,sitting
61,918,440266.779161,37.8610697995751,sitting
62,919,440266.797727,37.8065096199461,sitting
63,920,440266.813011,37.75091776770449,sitting
64,921,440266.8313,37.69432216658995,sitting
65,922,440266.84353,37.63675074034213,sitting
66,923,440266.871182,37.57823141270068,sitting
67,924,440266.890803,37.51879210740529,sitting
68,925,440266.905843,37.4584607481956,sitting
69,926,440266.922745,37.39726525881129,sitting
70,927,440266.938413,37.335233562992,sitting
71,928,440266.956791,37.27239358447741,sitting
72,929,440266.972664,37.2087732470072,sitting
73,930,440266.99301,37.14440047432099,sitting
74,931,440267.007274,37.07930319015847,sitting
75,932,440267.026324,37.013509318259295,sitting
76,933,440267.041494,36.94704678236314,sitting
77,934,440267.064247,36.87994350620965,sitting
78,935,440267.083845,36.812227413538494,sitting
79,936,440267.099231,36.74392642808934,sitting
80,937,440267.117694,36.67506847360184,sitting
81,938,440267.133539,36.60568147381568,sitting
82,939,440267.15121,36.53579335247049,sitting
83,940,440267.169995,36.46543203330596,sitting
84,941,440267.186242,36.39462544006174,sitting
85,942,440267.200106,36.32340149647749,sitting
86,943,440267.21479,36.25178812629288,sitting
87,944,440267.229654,36.179813253247566,sitting
88,945,440267.24682,36.10750480108122,sitting
89,946,440267.263677,36.03489069353349,sitting
90,947,440267.278986,35.96199885434405,sitting
91,948,440267.296642,35.88885720725257,sitting
92,949,440267.312062,35.8154936759987,sitting
93,950,440267.325283,35.7419361843221,sitting
94,951,440267.337845,35.66821265596245,sitting
95,952,440267.352222,35.594351014659395,sitting
96,953,440267.36955,35.5203791841526,sitting
97,954,440267.384775,35.44632508818174,sitting
98,955,440267.399379,35.37221665048646,sitting
99,956,440267.412487,35.298081794806436,sitting
100,957,440267.427585,35.22394844488133,sitting
101,958,440267.439764,35.1498445244508,sitting
102,959,440267.453939,35.07579795725451,sitting
103,960,440267.470082,35.00183666703212,sitting
104,961,440267.482614,34.927988577523294,sitting
105,962,440267.500644,34.8542816124677,sitting
106,963,440267.513868,34.780743695605,sitting
107,964,440267.52975,34.707402750674845,sitting
108,965,440267.542627,34.63428670141691,sitting
109,966,440267.558006,34.56142347157086,sitting
110,967,440267.570125,34.48884098487635,sitting
111,968,440267.583358,34.41656716507303,sitting
112,969,440267.597686,34.3446299359006,sitting
113,970,440267.61126,34.27305722109868,sitting
114,971,440267.626503,34.20187694440696,sitting
115,972,440267.64112,34.131117029565104,sitting
116,973,440267.655798,34.06080540031276,sitting
117,974,440267.667542,33.99096998038959,sitting
118,975,440267.683407,33.92163869353527,sitting
119,976,440267.701336,33.85283946348945,sitting
120,977,440267.71846,33.78460021399181,sitting
121,978,440267.736053,33.716948868782,sitting
122,979,440267.750132,33.649913351599665,sitting
123,980,440267.763521,33.5835215861845,sitting
124,981,440267.779522,33.517801496276164,sitting
125,982,440267.7991,33.45278100561429,sitting
126,983,440267.814409,33.38848803793857,sitting
127,984,440267.829946,33.324950516988665,sitting
128,985,440267.847325,33.26219636650422,sitting
129,986,440267.865833,33.20025351022491,sitting
130,987,440267.881526,33.1391498718904,sitting
131,988,440267.897142,33.07891337524035,sitting
132,989,440267.911951,33.019571944014416,sitting
133,990,440267.930076,32.96115350195227,sitting
134,991,440267.943639,32.90368597279357,sitting
135,992,440267.95576,32.84719728027797,sitting
136,993,440267.970976,32.791715348145146,sitting
137,994,440267.982988,32.23620433077645,sitting
138,995,440267.996449,32.7365095065577,sitting
139,996,440268.011742,33.1018602298243,sitting
140,997,440268.024973,32.58041369823482,sitting
141,998,440268.04364,32.53038442411081,sitting
142,999,440268.060805,32.48152945280753,sitting
143,1000,440268.073146,32.43387670806466,sitting
144,1001,440268.088561,32.38745411362187,sitting
145,1002,440268.101252,32.342289593218815,sitting
146,1003,440268.117333,32.29841107059516,sitting
147,1004,440268.130885,32.255846469490564,sitting
148,1005,440268.146456,32.21462371364469,sitting
149,1006,440268.157078,32.174770726797206,sitting
