,Dia_Spline3_Base,Event
2,0.7891152176409264,default
3,0.7348363670855065,default
4,0.5961454185991784,default
5,0.3149049553423424,default
6,0.06774595113091664,default
7,0.08104064793877797,default
8,0.06770398946099476,default
9,0.02277114720635609,default
10,0.13572862477593617,default
11,0.21321370930962757,default
12,0.1438524994402428,default
13,-0.028517457529972035,default
14,-0.24892255930609508,default
15,-0.49700281290717285,default
16,-0.7273866858930127,default
17,-0.894212934061958,default
18,-0.9965545859784584,default
19,-1.0493695464581947,default
20,-1.0688326087445716,default
21,-1.1362321105451088,default
22,-1.307830544993351,default
23,-1.4842092719525795,default
24,-1.4306671348065834,default
25,-0.9977748122663002,default
26,-0.15587970881171032,default
27,-1.0591010776013832,default
28,-1.099128219172428,default
29,-0.6534950461835365,default
30,-1.2191407409162025,default
31,-0.5683114257306556,default
32,-0.556431504771183,default
33,-1.1294238296002845,default
34,-1.546856137797306,default
35,-1.496638032481144,default
36,-1.4206421103925209,default
37,-1.4910032477826576,default
38,-1.6195780959577064,default
39,-1.682030412241886,default
40,-1.6688687530011634,default
41,-1.7425758567304115,default
42,-1.7382399764508705,default
43,-1.4374186721295814,default
44,-1.0351927009076576,default
45,-1.0330216613263588,default
46,-1.3030068603009681,default
47,-1.2967226233930091,default
48,-1.1449663367719154,default
49,-1.0825221267194252,default
50,-1.0455395904035072,default
51,-0.9769570556134681,default
52,-0.871255609080265,default
53,-0.8811599936933021,default
54,-1.153543206736515,default
55,-1.3637873855084877,default
56,-1.272880765482853,default
57,-1.1432482924909095,default
58,-1.034829827830265,default
59,-0.9167077270001869,default
60,-0.8067619529218177,default
61,-0.9103829589337806,default
62,-1.2557790008038978,default
63,-1.3012597289533119,default
64,-1.0143868651837806,default
65,-0.7613670554608802,default
66,-0.6988761153668861,default
67,-1.0039469924420814,default
68,-0.963574620768501,default
69,-0.9456531730145912,default
70,-1.0251600470990638,default
71,-0.9859463897199134,default
72,-0.9308149543256263,default
73,-0.8810989585370521,default
74,-0.9335291114301185,default
75,-0.9577772345990674,default
76,-0.9693720069379346,default
77,-0.9190404143781201,default
78,-0.7739031043500404,default
79,-0.6654374328107373,default
80,-0.6599595275372998,default
81,-0.7962448325604896,default
82,-0.9976603713483314,default
83,-1.0913440909833412,default
84,-1.1240193572492103,default
85,-1.138817521616886,default
86,-1.077580186411808,default
87,-0.9741852012128334,default
88,-0.9218423095197181,default
89,-0.8195240226239662,default
90,-0.7664525237531166,default
91,-0.9630348411054079,default
92,-1.1215636458844607,default
93,-1.0873944488019447,default
94,-0.9614059653729896,default
95,-0.8909914222211341,default
96,-0.8722769942731361,default
97,-0.6659261908978884,default
98,-0.30166217951483176,default
99,-0.14569208292670055,default
100,-0.2133285727948646,default
101,-0.24237272410101696,default
102,-0.12623188166327282,default
103,0.044765737965633434,default
104,-0.08654949335760875,default
105,-0.47641012339300914,default
106,-0.7341186728925209,default
107,-0.8466684546918373,default
108,-0.8875052657575111,default
109,-0.7669703689069252,default
110,-0.7779667106122474,default
111,-0.9097473350018959,default
112,-0.8653175559491615,default
113,-0.8876902785748939,default
114,-0.8926069465131263,default
115,-0.7844679084271888,default
116,-0.8169567313642006,default
117,-0.798712941691349,default
118,-0.6662552085370521,default
119,-0.8338916030377845,default
120,-1.1458518233746986,default
121,-1.131401750132511,default
122,-0.8962232795209388,default
123,-0.7902309623212318,default
124,-0.8671667304486732,default
125,-0.9466349807233314,default
126,-0.9993908133954506,default
127,-1.030320378825138,default
128,-0.992377492472599,default
129,-0.9336430755109291,default
130,-0.8673331466168861,default
131,-0.9119174209088783,default
132,-1.0643698897809486,default
133,-1.1511351790875892,default
134,-1.17369672922797,default
135,-1.0883614745587806,default
136,-0.8708493438214759,default
137,-0.7859170165509681,default
138,-0.9566528525800209,default
139,-1.0696594443768959,default
140,-1.1293408599347572,default
141,-1.1355774131268959,default
142,-1.0274502959699134,default
143,-1.1334159102887575,default
144,-1.4340235915631752,default
145,-1.581312867686222,default
146,-1.41366312174506,default
147,-1.1861674514264564,default
148,-1.1903254714459877,default
149,-1.3156873908490638,default
150,-1.389739724680851,default
151,-1.43559858469672,default
152,-1.53426859049506,default
153,-1.6270973411054115,default
154,-1.7537896361798744,default
155,-2.037514897868107,default
156,-2.2689101424664955,default
157,-2.243262979075382,default
158,-2.150371285960148,default
159,-2.19541999964423,default
160,-2.246701451823185,default
161,-2.1104299750775795,default
162,-1.9912354674787025,default
163,-2.160226079508732,default
164,-2.2813002791852455,default
165,-2.2671124663800697,default
166,-2.337016793772648,default
167,-2.4954330649823646,default
168,-2.8752944198102455,default
169,-3.0494396415204506,default
170,-2.855059835001896,default
171,-2.782890531107853,default
172,-2.7780983176679115,default
173,-2.780618878886173,default
174,-2.726903173014591,default
175,-2.517313214823673,default
176,-2.401106092020939,default
177,-2.300837728068302,default
178,-2.1099540915936927,default
179,-1.893213960215519,default
180,-1.7361409392804603,default
181,-1.834308358714054,default
182,-2.035288068339298,default
183,-2.251776906535099,default
184,-2.4364754882306556,default
185,-2.392443868205021,default
186,-2.362306806132267,default
187,-2.4861585822553174,default
188,-2.508418771311714,default
189,-2.4428999152631263,default
190,-2.460805627390812,default
191,-2.686525556132267,default
192,-2.8752548423261146,default
193,-2.8664982047528724,default
194,-2.976078721568058,default
195,-2.9774787154645423,default
196,-2.8019253936261634,default
197,-2.6751954284162025,default
198,-2.612724515482853,default
199,-2.5614421096295814,default
200,-2.489687177226017,default
201,-2.4094459739179115,default
202,-2.255784246012638,default
203,-2.299135896250675,default
204,-2.3249151435346107,default
205,-2.1601078238934974,default
206,-2.147655698344181,default
207,-2.1458627906293373,default
208,-2.040987226054142,default
209,-1.9173452582807045,default
210,-1.9428860869855384,default
211,-2.1207306113690834,default
212,-2.0728723731488685,default
213,-1.9643046584577064,default
214,-2.204777452036808,default
215,-2.4327780929059486,default
216,-2.2465970244855384,default
217,-1.764040204569767,default
218,-1.4794394698590736,default
219,-1.7427217689008216,default
220,-2.111363145396183,default
221,-2.40192577509589,default
222,-2.8344285216779213,default
223,-3.040827962443302,default
224,-3.0307914939374427,default
225,-3.0909087386579017,default
226,-3.0288192954511146,default
227,-2.855832788035343,default
228,-2.7260310378522377,default
229,-2.7095277038068275,default
230,-2.912667485758732,default
231,-3.1874687400311927,default
232,-3.107839318797062,default
233,-2.7834455695600013,default
234,-2.688321801707218,default
235,-2.847271653696964,default
236,-2.986853333994816,default
237,-2.9242489066571693,default
238,-2.9071871962995033,default
239,-3.000781747385929,default
240,-2.7064215865582923,default
241,-2.28211376337714,default
242,-2.2347299781293373,default
243,-2.3100621428937416,default
244,-2.40093061594672,default
245,-2.446179124400089,default
246,-2.293266984507511,default
247,-2.2742979255170326,default
248,-2.4694974151105384,default
249,-2.4207784858197705,default
250,-2.288136216685249,default
251,-2.3646528449506263,default
252,-2.2484099593610267,default
253,-2.023637029215763,default
254,-2.0981995788068275,default
255,-2.246725293681095,default
256,-2.253608438059757,default
257,-2.2886836257428627,default
258,-2.5344688621015052,default
259,-2.8016459670514564,default
260,-2.9026457992047767,default
261,-2.802013131663273,default
262,-2.6794936385602455,default
263,-2.8528411117047767,default
264,-3.026898118540714,default
265,-2.9802777495831947,default
266,-2.950042935893009,default
267,-2.8819119658917884,default
268,-2.7777139869183998,default
269,-2.7340094771832923,default
270,-2.581184121653507,default
271,-2.2895638671369056,default
272,-2.0224811759442787,default
273,-1.7753441062421302,default
274,-1.533928605601261,default
275,-1.3153869834393959,default
276,-1.0651113715619545,default
277,-0.9036905494183998,default
278,-0.5805513587445716,default
279,0.3476946625261803,default
280,1.1179940971880455,default
281,1.4237668785601159,default
282,2.1265809807329674,default
283,3.0158608231096764,default
284,3.6411283287554284,default
285,3.925774839833309,default
286,1.2579794201403125,default
287,-3.727661105677555,default
288,-5.877508613154362,default
289,-5.6833553042859535,default
290,-5.267574998423527,default
291,-4.685244294688175,default
292,-4.447277280375431,default
293,-4.375228139445255,default
294,-4.141128274485538,default
295,-3.7244207587689857,default
296,-3.3606011596173744,default
297,-3.0966384139508705,default
298,-2.746546479746769,default
299,-2.2089836326093177,default
300,-1.7378723350018959,default
301,-1.7333175864667396,default
302,-1.6586482253522377,default
303,-1.1757814612836341,default
304,-1.1274640288800697,default
305,-1.491509172007511,default
306,-1.7618515220136146,default
307,-1.8050272193402748,default
308,-1.5784132209271888,default
309,-0.9705536094159584,default
310,-1.2863585677594642,default
311,-3.089108678385685,default
312,-1.2310700145215492,default
313,-2.8172499862164955,default
314,-1.6683408942670326,default
315,-0.7656237807721595,default
316,-0.2615735259503822,default
317,-0.019263478800723988,default
318,0.04840400548272328,default
319,0.14718082280450062,default
320,0.5446627411394616,default
321,1.173971441700985,default
322,1.8525421890764733,default
323,2.195667055562069,default
324,2.085831907704403,default
325,2.0707228455095787,default
326,2.3126814636736412,default
327,2.533375051930477,default
328,0.3928687066197263,default
329,0.48216424633666577,default
330,0.5729666717453803,default
331,0.6652225564101713,default
332,0.7588784738953223,default
333,0.8538809977651489,default
334,0.9501767015839242,default
335,1.047712158915946,default
336,1.1464339433255333,default
337,1.2462886283769663,default
338,1.3472227876345428,default
339,1.4491829946625678,default
340,1.5521158230253214,default
341,1.655967846287112,default
342,1.7606856380122338,default
343,1.8662157717649848,default
344,1.9725048211096556,default
345,2.0794993596105407,default
346,2.187145960831945,default
347,2.2953911983381587,default
348,2.404181645693477,default
349,2.5134638764622075,default
350,2.6231844642086344,default
351,2.7332899824970625,default
352,2.8437270048917753,default
353,2.9544421049570815,default
354,3.0653818562572717,default
355,3.176492832356651,default
356,3.287721606819499,default
357,3.3990147532101247,default
358,3.510318845092822,default
359,3.621580456031886,default
360,3.732746159591617,default
361,3.8437625293362956,default
362,3.954576138830241,default
363,4.065133561637737,default
364,4.1753813713230805,default
365,4.285266141450567,default
366,4.394734445584486,default
367,4.503732857289162,default
368,4.612207950128852,default
369,4.720106297667886,default
370,4.827374473470542,default
371,4.933959051101116,default
372,5.039806604123918,default
373,5.144863706103223,default
374,5.249076930603344,default
375,5.352392851188572,default
376,5.4547580414232115,default
377,5.5561190748715426,default
378,5.656422525097877,default
379,5.755614965666499,default
380,5.85364297014171,default
381,5.950453112087807,default
382,6.045991965069081,default
383,6.140206102649838,default
384,6.2330420983943675,default
385,6.324446525866975,default
386,6.41436595863194,default
387,6.502746970253572,default
388,6.589536134296164,default
389,6.674680024324012,default
390,6.758125213901405,default
391,6.839818276592652,default
392,6.919705785962044,default
393,6.997734315573872,default
394,7.073850438992441,default
395,7.148000729782041,default
396,7.220131761506977,default
397,7.290190107731533,default
398,7.35812234202001,default
399,7.42387503793671,default
400,7.487394769045917,default
401,7.548628108911938,default
402,7.607521631099072,default
403,7.6640219091716055,default
404,7.718075516693844,default
405,7.769629027230074,default
406,7.818629014344598,default
407,7.865022051601706,default
408,7.90875471256571,default
409,7.9497735708008825,default
410,7.988025199871537,default
411,8.023456173341966,default
412,8.056013064776472,default
413,8.085642447739335,default
414,8.112290895794867,default
415,8.135904982507352,default
416,8.156431281441101,default
417,8.173816366160395,default
418,8.188006810229538,default
419,8.198949187212822,default
420,8.206590070674551,default
421,8.210876034179016,default
422,8.211753651290518,default
423,8.209169495573342,default
424,8.203070140591798,default
425,8.193402159910175,default
426,8.180112127092766,default
427,8.163146615703873,default
428,8.142452199307797,default
429,8.11797545146882,default
430,8.08966294575125,default
431,8.057461255719382,default
432,8.021316954937507,default
433,7.981176616969922,default
434,7.936986815380919,default
435,7.888694123734819,default
436,7.83624511559589,default
437,7.779586364528445,default
438,7.718664444096763,default
439,7.6534259278651575,default
440,7.583817389397915,default
441,7.509785402259336,default
442,7.4312765400137195,default
443,7.348237376225359,default
444,7.2606144844585465,default
445,7.168354438277586,default
446,7.071403811246757,default
447,6.96970917693038,default
448,6.863217108892734,default
449,6.751874180698124,default
450,6.635626965910848,default
451,6.514422038095191,default
452,6.388205970815456,default
453,6.256925337635941,default
454,6.120526712120942,default
455,5.978956667834741,default
456,5.832161778341657,default
457,5.680088617205982,default
458,5.522683757991999,default
459,5.359893774264009,default
460,5.191665239586314,default
461,5.017944727523208,default
462,4.838678811638996,default
463,4.653814065497954,default
464,4.463297062664388,default
465,4.267074376702599,default
466,4.065092581176884,default
467,3.8572982496515316,default
468,3.643637955690842,default
469,1.5529468330889244,default
470,1.773152140095764,default
471,1.5426323685198362,default
472,1.8150618347673912,default
473,2.522918966725399,default
474,2.69800737233453,default
475,2.525018003895809,default
476,2.4929330620317955,default
477,2.8943946632891198,default
478,3.7524874481707116,default
479,4.38548353047662,default
480,4.40923145146661,default
481,4.157111910298397,default
482,1.5357930931597252,default
483,-3.347243043467472,default
484,-5.4830190864057045,default
485,-4.924194070383976,default
486,-4.3662121024579506,default
487,-3.9799248900861244,default
488,-3.786984654948185,default
489,-3.3363988128156166,default
490,-2.6715032783002357,default
491,-2.261650296732853,default
492,-1.9651634421796302,default
493,-1.645390245005558,default
494,-1.3236443725079994,default
495,-0.9639489379376869,default
496,-0.5054099288434486,default
497,-0.2793347564191322,default
498,-0.3359319892377357,default
499,0.08463981480889515,default
500,0.7065604004412194,default
501,0.6095021042376061,default
502,0.4001386436968346,default
503,1.203347948506405,default
504,1.7385847839861412,default
505,-0.6024906363934974,default
506,-4.0695974555463295,default
507,-5.377393933817814,default
508,-5.2788283553571205,default
509,-4.997603627726505,default
510,-4.6574928489179115,default
511,-4.283324452921818,default
512,-3.9841224875897865,default
513,-3.8428146567792396,default
514,-1.736322476490873,default
515,-1.6673228391950872,default
516,-1.5999522355269349,default
517,-1.5341958018177522,default
518,-1.470038674398868,default
519,-1.4074659896016364,default
520,-1.3464628837574004,default
521,-1.2870144931974892,default
522,-1.2291059542532565,default
523,-1.172722403256035,default
524,-1.1178489765371644,default
525,-1.0644708104279843,default
526,-1.0125730412598486,default
527,-0.9621408053640828,default
528,-0.9131592390720336,default
529,-0.8656134787150371,default
530,-0.8194886606244474,default
531,-0.7747699211316004,default
532,-0.7314423965678216,default
533,-0.6894912232644721,default
534,-0.6489015375528844,default
535,-0.6096584757643981,default
536,-0.571747174230353,default
537,-0.5351527692820994,default
538,-0.4998603972509592,default
