Timestamp,Confidence,Diameter,Event
534366.731169,0.74290531873703,23.91206932067871,default
534366.741483,0.7689729332923889,23.755891799926758,default
534366.750385,0.6610771417617798,23.194499969482422,default
534366.757968,0.7649824023246765,23.009265899658203,default
534366.764755,0.8570019006729126,23.642127990722656,default
534366.772718,0.8358513712882996,23.356813430786133,default
534366.783677,0.7995557188987732,23.21388816833496,default
534366.792449,0.7626510262489319,23.121623992919922,default
534366.806229,0.8029374480247498,23.16431999206543,default
534366.815462,0.762427806854248,22.80400276184082,default
534366.825477,0.8170530796051025,23.033184051513672,default
534366.831895,0.7611789703369141,22.650781631469727,default
534366.841644,0.8133095502853394,22.57590675354004,default
534366.8507749999,0.6487199664115906,22.61370277404785,default
534366.859983,0.8220944404602051,22.34941291809082,default
534366.869414,0.622718870639801,22.56684112548828,default
534366.8782329999,0.6066542863845825,22.387981414794922,default
534366.890634,0.7819188237190247,22.086204528808594,default
534366.901865,0.7641734480857849,22.138559341430664,default
534366.9119289999,0.7706697583198547,22.65325927734375,default
534366.924956,0.0,0.0,default
534366.944686,0.8299236385235748,22.913761138916016,default
534366.96566,0.9062033891677856,22.7083740234375,default
534366.974927,0.8947893977165222,23.029296875,default
534366.987428,0.7829862236976624,22.919742584228516,default
534366.995027,0.7840774655342102,22.990537643432617,default
534367.009406,0.8604618906974792,23.104915618896484,default
534367.021443,0.8410559892654419,23.095823287963867,default
534367.0374479999,0.7674817442893982,22.707870483398438,default
534367.048225,0.8459238409996033,22.763765335083008,default
534367.062204,0.938075840473175,22.985023498535156,default
534367.070664,0.8539214730262756,23.24551773071289,default
534367.082852,0.8733835816383362,22.39967918395996,default
534367.092908,0.8448045253753662,22.771636962890625,default
534367.106178,0.9272104501724243,22.580835342407227,default
534367.11925,0.8746215105056763,22.548269271850586,default
534367.128108,0.9979028701782227,22.132251739501953,default
534367.133885,0.8134227395057678,22.155155181884766,default
534367.1464409999,0.8796854019165039,22.27748680114746,default
534367.15679,0.8841878175735474,22.35674476623535,default
534367.1711,0.8024653196334839,21.9939022064209,default
534367.180865,0.8932125568389893,22.456262588500977,default
534367.196167,0.9306026697158813,22.306774139404297,default
534367.206749,0.8161122798919678,22.46160125732422,default
534367.220006,0.9115841388702393,22.27341079711914,default
534367.229359,0.9039623141288757,21.87064552307129,default
534367.239005,0.8257557153701782,22.131641387939453,default
534367.249647,0.8387661576271057,22.212881088256836,default
534367.2625289999,0.6942302584648132,21.965953826904297,default
534367.291856,0.8830180168151855,21.884113311767578,default
534367.301793,0.8963034749031067,21.92876434326172,default
534367.314795,0.9265648722648621,21.619081497192383,default
534367.324227,0.8454146385192871,21.60104751586914,default
534367.335999,0.9457441568374634,21.708641052246094,default
534367.344112,0.8634395599365234,21.74767303466797,default
534367.354282,0.8681496977806091,21.933948516845703,default
534367.368208,0.8401929140090942,21.7596435546875,default
534367.378854,0.8759424686431885,21.73512840270996,default
534367.393037,0.8889082670211792,21.21733283996582,default
534367.402818,0.8462338447570801,21.479951858520508,default
534367.411979,0.9119877219200134,21.891613006591797,default
534367.426108,0.8931697010993958,21.119558334350586,default
534367.437626,0.8966512084007263,21.012073516845703,default
534367.451545,0.9265373349189758,20.823328018188477,default
534367.461578,0.8590297698974609,20.93649673461914,default
534367.4686029999,0.7945250868797302,20.688661575317383,default
534367.4767519999,0.8425307273864746,20.858131408691406,default
534367.487054,0.8557809591293335,20.93535041809082,default
534367.496296,0.7334840893745422,20.92446517944336,default
534367.509388,0.7944855093955994,21.195802688598633,default
534367.520792,0.8668760657310486,21.248750686645508,default
534367.533928,0.9016153812408447,20.604442596435547,default
534367.543324,0.8870116472244263,21.27399444580078,default
534367.555715,0.8433932065963745,21.31696128845215,default
534367.566028,0.7697545886039734,21.420820236206055,default
534367.574164,0.7795049548149109,21.411649703979492,default
534367.583336,0.795974850654602,21.384489059448242,default
534367.590173,0.8596189618110657,20.91890525817871,default
534367.602674,0.8573033213615417,20.698558807373047,default
534367.615571,0.7738900780677795,20.795551300048828,default
534367.626294,0.8295004963874817,20.860109329223633,default
534367.634744,0.8102298378944397,20.703737258911133,default
534367.645598,0.9050887823104858,20.88102149963379,default
