,index,Timestamp,Dia_Spline3_Ham,Event
0,2,252156.1839,17.3523142354657,sitting
1,3,252156.1929,17.350995541546023,sitting
2,4,252156.2011,17.36828303270996,sitting
3,5,252156.2107,17.366737604124147,sitting
4,6,252156.2148,17.251786948377685,sitting
5,7,252156.2222,17.16296935145691,sitting
6,8,252156.2304,17.205738545028076,sitting
7,9,252156.2379,17.18917966034973,sitting
8,10,252156.2459,17.04621672787109,sitting
9,11,252156.2539,17.019882203302615,sitting
10,12,252156.2619,17.13610315392029,sitting
11,13,252156.2699,17.170554399556277,sitting
12,14,252156.282,17.099836349177245,sitting
13,15,252156.2873,17.020274876633913,sitting
14,16,252156.2939,17.020732877941285,sitting
15,17,252156.3018,17.12919211173645,sitting
16,18,252156.3098,17.163506028751222,sitting
17,19,252156.3183,17.108513592506714,sitting
18,20,252156.3259,17.101032496137694,sitting
19,21,252156.3338,17.066508294475707,sitting
20,22,252156.3419,17.083724261717528,sitting
21,23,252156.3503,17.185487271448363,sitting
22,24,252156.3579,17.191701173880613,sitting
23,25,252156.3659,17.18847298610901,sitting
24,26,252156.3738,17.229053497756958,sitting
25,27,252156.3824,17.22064232766052,sitting
26,28,252156.3899,17.18716335191528,sitting
27,29,252156.3985,17.139778853291624,sitting
28,30,252156.4096,17.136505366846922,sitting
29,31,252156.417,17.207968235945437,sitting
30,32,252156.4241,17.24966001559021,sitting
31,33,252156.4309,17.259991883452148,sitting
32,34,252156.4394,17.28512477822937,sitting
33,35,252156.4467,17.318818569788206,sitting
34,36,252156.4538,17.31832695015503,sitting
35,37,252156.4661,17.24615454708313,sitting
36,38,252156.4739,17.23607421076721,sitting
37,39,252156.4846,17.320475579369507,sitting
38,40,252156.4898,17.391593217106326,sitting
39,41,252156.4978,17.51267671434021,sitting
40,42,252156.506,17.63782548831299,sitting
41,43,252156.5139,17.621137619434815,sitting
42,44,252156.5219,17.558467389207152,sitting
43,45,252156.5299,17.565202952925418,sitting
44,46,252156.5379,17.6267261513324,sitting
45,47,252156.546,17.73402094835083,sitting
46,48,252156.5557,17.77190804557251,sitting
47,49,252156.5638,17.728068829648436,sitting
48,50,252156.573,17.696024417868045,sitting
49,51,252156.5795,17.63531589399414,sitting
50,52,252156.586,17.643118142006838,sitting
51,53,252156.594,17.778945684210818,sitting
52,54,252156.6115,17.914124011711426,sitting
53,55,252156.6703,18.010627745317382,sitting
54,56,252156.6781,18.080971955064697,sitting
55,57,252156.6855,18.172652958946532,sitting
56,58,252156.6942,18.301939486878663,sitting
57,59,252156.7037,18.34749722479065,sitting
58,60,252156.7123,18.369967460501712,sitting
59,61,252156.7187,18.439888953913574,sitting
60,62,252156.7262,18.426726579063722,sitting
61,63,252156.7333,18.362508773464967,sitting
62,64,252156.741,18.34775352470703,sitting
63,65,252156.7479,18.387047766642453,sitting
64,66,252156.7551,18.409121750375366,sitting
65,67,252156.7623,18.413780688950805,sitting
66,68,252156.7712,18.510097981157227,sitting
67,69,252156.7779,18.567809105714723,sitting
68,70,252156.7864,18.49756717744934,sitting
69,71,252156.7939,18.482036590910646,sitting
70,72,252156.8036,18.546186924747314,sitting
71,73,252156.8103,18.597452640646363,sitting
72,74,252156.8181,18.59078955598938,sitting
73,75,252156.8277,18.62083196714966,sitting
74,76,252156.8358,18.720633746278686,sitting
75,77,252156.8439,18.721136569974362,sitting
76,78,252156.8512,18.67318296345398,sitting
77,79,252156.8587,18.683975695780028,sitting
78,80,252156.8668,18.74585533131531,sitting
79,81,252156.876,18.84688854277222,sitting
80,82,252156.8845,18.849312782912598,sitting
81,83,252156.8936,18.815486431384887,sitting
82,84,252156.9014,18.96570992539917,sitting
83,85,252156.9093,19.20233702715759,sitting
84,86,252156.9181,19.297528743914185,sitting
85,87,252156.9269,19.238928795043336,sitting
86,88,252156.9352,19.223575830344238,sitting
87,89,252156.9419,19.304842711008302,sitting
88,90,252156.9498,19.374353409757692,sitting
89,91,252156.9579,19.386115551085204,sitting
90,92,252156.9659,19.314690589073486,sitting
91,93,252156.9739,19.312578200440065,sitting
92,94,252156.982,19.474431515012206,sitting
93,95,252156.99,19.56579804440552,sitting
94,96,252156.9979,19.49979042854614,sitting
95,97,252157.0061,19.39182495929199,sitting
96,98,252157.0139,19.35929417661194,sitting
97,99,252157.0218,19.409743786985473,sitting
98,100,252157.0299,19.466477394786377,sitting
99,101,252157.0378,19.502983093867186,sitting
100,102,252157.0459,19.497206688966063,sitting
101,103,252157.0541,19.5209832204657,sitting
102,104,252157.0618,19.564128160480955,sitting
103,105,252157.07,19.568765162830807,sitting
104,106,252157.0778,19.634556533101808,sitting
105,107,252157.086,19.718808891770628,sitting
106,108,252157.094,19.73814583010254,sitting
107,109,252157.1023,19.715680376192708,sitting
108,110,252157.11,19.739363357280453,sitting
109,111,252157.1178,19.762934911010202,sitting
110,112,252157.126,19.78642796481031,sitting
111,113,252157.134,19.809875446109135,sitting
112,114,252157.1428,19.833310282335017,sitting
113,115,252157.1515,19.85676540091631,sitting
114,116,252157.1601,19.88027372928137,sitting
115,117,252157.1672,19.903868194858546,sitting
116,118,252157.1761,19.927581725076188,sitting
117,119,252157.1849,19.95144724736265,sitting
118,120,252157.1928,19.975497689146284,sitting
119,121,252157.2001,19.999765977855436,sitting
120,122,252157.2065,20.024285040918464,sitting
121,123,252157.2147,20.04908780576372,sitting
122,124,252157.222,20.074207199819547,sitting
123,125,252157.2298,20.099676150514306,sitting
124,126,252157.2379,20.12552758527634,sitting
125,127,252157.2464,20.15179443153401,sitting
126,128,252157.2545,20.178509616715665,sitting
127,129,252157.2685,20.20570606824965,sitting
128,130,252157.2824,20.233416713564324,sitting
129,131,252157.2899,20.261674480088036,sitting
130,132,252157.2987,20.290512295249137,sitting
131,133,252157.3078,20.319963086475976,sitting
132,134,252157.3142,20.350059781196908,sitting
133,135,252157.3239,20.380835306840286,sitting
134,136,252157.3317,20.41232259083446,sitting
135,137,252157.3405,20.44455456060778,sitting
136,138,252157.3495,20.4775641435886,sitting
137,139,252157.36,20.511384267205266,sitting
138,140,252157.3665,20.546047858886133,sitting
139,141,252157.3844,20.58158784605956,sitting
140,142,252157.3935,20.61803715615389,sitting
141,143,252157.4051,20.655428716597466,sitting
142,144,252157.4132,20.693795454818662,sitting
143,145,252157.4212,20.73317029824581,sitting
144,146,252157.4268,20.773586174307276,sitting
145,147,252157.4338,20.815076010431397,sitting
146,148,252157.444,20.857672734046535,sitting
147,149,252157.4526,20.90140927258104,sitting
148,150,252157.4675,20.946318553463257,sitting
149,151,252157.4763,20.992433504121554,sitting
150,152,252157.4871,21.039787051984263,sitting
151,153,252157.4935,21.088412124479742,sitting
152,154,252157.4997,21.138341649036345,sitting
153,155,252157.506,21.18960855308243,sitting
154,156,252157.5139,21.242245764046338,sitting
155,157,252157.5219,21.296286209356417,sitting
156,158,252157.5298,21.351762816441035,sitting
157,159,252157.538,21.408708512728527,sitting
158,160,252157.546,21.467156225647255,sitting
159,161,252157.554,21.527138882625568,sitting
160,162,252157.5618,21.588689411091813,sitting
161,163,252157.5699,21.65184073847435,sitting
162,164,252157.5778,21.716625792201526,sitting
163,165,252157.5858,21.78307749970169,sitting
164,166,252157.5939,21.851228788403198,sitting
165,167,252157.6024,21.9211125857344,sitting
166,168,252157.6117,21.99276181912364,sitting
167,169,252157.6209,22.066209415999282,sitting
168,170,252157.6322,22.141488303789668,sitting
169,171,252157.6404,22.218631409923155,sitting
170,172,252157.6484,22.103848859894477,sitting
171,173,252157.657,20.4742298127832,sitting
172,174,252157.6642,23.00167703736755,sitting
173,175,252157.6759,22.93465423706421,sitting
174,176,252157.6893,23.30266761914917,sitting
175,177,252157.6983,23.902927398863522,sitting
176,178,252157.7108,24.16581177585754,sitting
177,179,252157.7232,24.278151034225463,sitting
178,180,252157.7343,24.437922000995485,sitting
179,181,252157.7421,24.491348744240113,sitting
180,182,252157.7518,24.486626863526,sitting
181,183,252157.757,24.543825625339355,sitting
182,184,252157.7657,24.84235525008667,sitting
183,185,252157.7732,25.235495567445067,sitting
184,186,252157.7807,25.545079470985108,sitting
185,187,252157.7884,22.543775797468264,sitting
186,188,252157.796,24.87300884713684,sitting
