,Timestamp,Confidence,Diameter,Event,DiffDiameter
87,352724.321715,0.652972012758255,45.49162483215332,default,-1.1749534606933594
88,352724.333888,0.6479969024658203,45.363037109375,default,-1.0374908447265625
89,352724.343505,0.7146280109882355,45.5605354309082,default,-0.7093734741210938
90,352724.354583,0.6951577067375183,45.65755081176758,default,-1.2535781860351634
91,352724.365408,0.6697397530078888,45.45621299743652,default,-1.5824089050292898
92,352724.37366,0.6652621328830719,45.53950119018555,default,-1.41583251953125
93,352724.382658,0.6712983548641205,45.38105392456055,default,-1.1147842407226634
94,352724.394177,0.6655057072639465,45.81972312927246,default,-0.268138885498054
95,352724.404147,0.6228044927120209,45.51437759399414,default,-0.8788299560546946
96,352724.415797,0.6995225250720978,45.27093315124512,default,-1.481151580810554
97,352724.425288,0.6667096316814423,45.58670997619629,default,-0.7496223449707031
98,352724.434517,0.6670398116111755,45.375749588012695,default,-1.1715431213378906
99,352724.443473,0.6783564984798431,45.67594909667969,default,-0.9803466796875
100,352724.452213,0.6631576716899872,45.25747299194336,default,-1.299468994140625
101,352724.461383,0.6663973033428192,45.45534706115723,default,-1.7918663024902273
102,352724.473097,0.6889964938163757,45.65262413024902,default,-1.1149330139160156
103,352724.482557,0.6972578763961792,45.58120346069336,default,-1.1258087158203196
104,352724.494254,0.7181093990802765,45.2373046875,default,-1.6279983520507812
105,352724.503246,0.6877079010009766,45.52486228942871,default,-1.2015113830566406
106,352724.51119,0.680882066488266,45.662649154663086,default,-0.9259376525878906
107,352724.523077,0.686241626739502,45.828901290893555,default,-0.8451499938964844
108,352724.532835,0.6480683386325836,45.746957778930664,default,-1.3123512268066406
109,352724.544145,0.6601719558238983,45.5448169708252,default,-1.8067893981933594
110,352724.553283,0.663518637418747,45.57025718688965,default,-1.7559089660644602
111,352724.565766,0.7360184490680695,45.70107650756836,default,-0.9072113037109375
112,352724.574132,0.696877509355545,45.52000617980957,default,-1.6486473083496094
113,352724.587235,0.6872029602527618,45.66171455383301,default,-0.7914009094238352
114,352724.59591,0.7022961974143982,45.50836753845215,default,-1.0323371887207031
115,352724.604536,0.6519730091094971,45.42301940917969,default,-0.7576141357421875
116,352724.614788,0.6674190759658813,45.574941635131836,default,-1.3444633483886719
117,352724.622663,0.6561582684516907,45.82029151916504,default,-0.7376441955566406
118,352724.631756,0.6368730366230011,45.52396202087402,default,-1.3303031921386719
119,352724.643807,0.6834865510463715,45.52517318725586,default,-0.5227508544921875
120,352724.653971,0.6572995185852051,45.53641128540039,default,-0.9384841918945312
121,352724.664872,0.6581507325172424,45.11355972290039,default,-1.9118804931640625
122,352724.674401,0.7206328511238098,45.70254135131836,default,-0.6787185668945384
123,352724.691415,0.6540313065052032,45.44413757324219,default,-0.6662673950195312
124,352724.699934,0.6652426421642303,45.44021987915039,default,-1.6039657592773438
125,352724.711258,0.6706185042858124,45.549842834472656,default,-0.9354705810546875
126,352724.72185,0.691372811794281,45.95273208618164,default,-0.4384918212890625
127,352724.730897,0.6403875648975372,45.75473976135254,default,-0.8344764709472656
128,352724.739744,0.6703933477401733,45.76753044128418,default,-0.8765830993652344
129,352724.748017,0.6438985764980316,45.357303619384766,default,-1.6970367431640625
130,352724.758037,0.7563273012638092,45.62295341491699,default,-0.6174888610839773
131,352724.765067,0.7376367151737213,45.5341739654541,default,-0.7950477600097585
132,352724.775879,0.7052215039730072,45.45139503479004,default,-0.8207283020019531
133,352724.784868,0.7042461037635803,45.49667167663574,default,-1.6380958557128906
134,352724.796631,0.6743225753307343,45.33003234863281,default,-1.5651016235351562
135,352724.80675,0.6660823225975037,45.68620300292969,default,-0.6431121826171946
136,352724.819281,0.6361843943595886,45.3829460144043,default,-1.2496261596679688
137,352724.828421,0.653224915266037,45.451642990112305,default,-1.4380226135253906
138,352724.838171,0.6399496495723724,44.908220291137695,default,-1.4076347351074219
139,352724.846409,0.6570226550102234,45.21240043640137,default,-0.7992744445800781
140,352724.855642,0.6945482492446899,45.57002067565918,default,-0.7280998229980398
141,352724.86414,0.6729686856269836,45.212236404418945,default,-1.4436683654785156
142,352724.87533,0.6583356559276581,45.59517860412598,default,-0.5041618347167969
143,352724.884782,0.6787072420120239,45.49504852294922,default,-1.3017730712890625
144,352724.893356,0.6875876486301422,45.34013366699219,default,-1.3386611938476562
145,352724.905136,0.6580142378807068,45.53036689758301,default,-1.2297630310058594
146,352724.913954,0.6564688384532928,45.34829139709473,default,-1.5939140319824148
147,352724.924842,0.7070618271827698,45.45598602294922,default,-0.8875427246093821
148,352724.933055,0.7336110174655914,45.232534408569336,default,-1.3344459533691477
149,352724.944587,0.685125321149826,45.12507438659668,default,-1.8843574523925781
150,352724.956155,0.6706577241420746,45.34836387634277,default,-1.423748016357429
151,352724.96871,0.7438890933990479,45.39745903015137,default,-0.7142448425292969
152,352724.9779,0.6915402710437775,45.34585762023926,default,-1.2616310119628906
153,352724.987529,0.6850124895572662,45.48563194274902,default,-1.0182609558105469
154,352724.995144,0.6856227219104767,45.41640853881836,default,-1.156707763671875
155,352725.007871,0.701573520898819,45.19693374633789,default,-1.3831939697265625
156,352725.015757,0.7057543694972992,45.621015548706055,default,-1.0846824645996094
157,352725.022694,0.6785270869731903,45.68986129760742,default,-0.5956344604492188
158,352725.03305,0.7079955041408539,45.46859359741211,default,-0.3724365234375
159,352725.042275,0.6835978925228119,45.24800682067871,default,-1.4848518371582031
160,352725.051142,0.6476372182369232,45.06671905517578,default,-1.818054199218757
161,352725.063686,0.6412785947322845,45.438222885131836,default,-0.060909271240234375
162,352725.073277,0.6429590880870819,45.47015190124512,default,-0.7766151428222656
163,352725.080661,0.6870400607585907,45.6163444519043,default,-0.6528167724609375
164,352725.087346,0.7262322008609772,45.66058540344238,default,-0.5643348693847656
165,352725.094709,0.6507527232170105,45.59332275390625,default,-1.4023208618164062
166,352725.103535,0.7106881141662598,45.66267395019531,default,-1.5530471801757812
167,352725.112234,0.7123373746871948,45.54012680053711,default,-1.3588180541992188
168,352725.120815,0.6695775389671326,45.68705940246582,default,-1.1686515808105398
169,352725.127652,0.6167873442173004,45.33656692504883,default,-1.4056396484375
170,352725.136245,0.6502824425697327,45.59870147705078,default,-0.8813705444335938
171,352725.145926,0.6684727966785431,45.590627670288086,default,-0.6404838562011719
172,352725.154035,0.7466245889663696,45.88504409790039,default,-0.6926422119140625
173,352725.161957,0.6786304414272308,45.272789001464844,default,-1.0578689575195312
174,352725.168993,0.6823910474777222,45.615522384643555,default,-0.9366798400878906
175,352725.179772,0.6650493741035461,45.39816665649414,default,-1.8906478881836009
176,352725.188668,0.6992128193378448,45.85976982116699,default,-0.9674415588378906
177,352725.199361,0.6955730617046356,46.000383377075195,default,-1.1482276916503906
178,352725.209522,0.827046126127243,44.75931167602539,default,-1.3524169921875
179,352725.222718,0.828953320980072,41.10957908630371,default,-7.365581512451172
180,352725.234394,0.328167587518692,17.665620803833008,default,35.331241607666016
181,352725.255988,0.495,14.361310958862305,default,28.72262191772461
182,352725.26742,0.20685283839702606,13.942150115966799,default,27.884300231933597
183,352725.28303,0.25201386339477744,21.33832359313965,default,42.6766471862793
184,352725.303353,0.386826338844387,14.090282440185547,default,28.180564880371094
185,352725.314014,0.30564554435679137,18.68558883666992,default,37.37117767333984
186,352725.333188,0.0,0.0,default,0.0
187,352725.35117,0.44057892727932496,16.26474380493164,default,32.52948760986328
188,352725.361537,0.561381499101683,44.547367095947266,default,-21.363670349121094
189,352725.378117,0.6822035856587627,38.89497375488281,default,-6.196617126464844
190,352725.397155,0.4000856280326843,22.023574829101562,default,-44.047149658203125
191,352725.414479,0.7459511240486205,42.71307945251465,default,-4.841083526611335
192,352725.425104,0.6121712923049927,43.72642517089844,default,-5.82281494140625
193,352725.444274,0.6824750304222107,45.04669952392578,default,-4.212493896484368
194,352725.461374,0.7044381201267242,45.86819648742676,default,-2.9154090881347656
195,352725.480045,0.7516816854476929,46.54170036315918,default,-2.0567970275878906
196,352725.490881,0.721569150686264,46.367265701293945,default,-1.7724342346191477
197,352725.503717,0.6702353358268738,46.30453300476074,default,-1.1027793884277273
198,352725.515976,0.7021302282810211,46.47060012817383,default,-0.7706451416015625
199,352725.53026,0.7544662356376648,46.3846492767334,default,-0.7388114929199219
200,352725.540778,0.7461764812469482,45.957258224487305,default,-0.8169136047363281
201,352725.552682,0.6712090075016022,46.32920265197754,default,-0.2789268493652415
202,352725.563416,0.7433987259864807,46.13303565979004,default,-0.2518043518066406
203,352725.575894,0.7346956729888916,45.90958213806152,default,0.2653083801269531
204,352725.596006,0.7354394495487213,46.08541679382324,default,-0.9804954528808594
205,352725.608461,0.7048757374286652,46.35170936584473,default,-0.9584693908691335
206,352725.622256,0.6992650330066681,46.176496505737305,default,-0.5664405822753906
207,352725.630844,0.7509212493896484,45.866554260253906,default,0.06787109375
208,352725.641458,0.6932258903980255,45.920902252197266,default,-0.26031494140625
209,352725.656892,0.6973445117473602,45.934295654296875,default,-0.34880828857421875
210,352725.667703,0.7147017419338226,46.198707580566406,default,-0.13341522216796875
211,352725.678895,0.6915523707866669,45.98416519165039,default,-0.6290817260742188
212,352725.690595,0.7602491676807404,45.92813301086426,default,-0.5524864196777344
213,352725.698762,0.7153685092926025,46.19150733947754,default,0.2513084411621165
214,352725.711573,0.6934007406234741,46.03007888793945,default,-0.3026275634765554
215,352725.720877,0.7322869300842285,45.81195259094238,default,-0.6196174621582102
216,352725.732349,0.7418065369129181,46.13973617553711,default,0.035949707031242895
217,352725.745373,0.7351537644863129,45.80309867858887,default,-0.43952560424803977
218,352725.755005,0.6902559697628021,46.036251068115234,default,0.03795623779296875
219,352725.766385,0.6848776042461395,46.16412925720215,default,-0.24401473999024148
220,352725.776937,0.7254312038421631,46.270612716674805,default,0.027797698974609375
221,352725.789353,0.7307948470115662,45.822532653808594,default,0.11734771728515625
222,352725.799753,0.7538413107395172,46.03608512878418,default,-0.17203903198242188
223,352725.810304,0.6757917404174805,45.89422607421875,default,-0.247222900390625
224,352725.821089,0.7225545346736908,45.79072570800781,default,-0.15993499755858664
225,352725.829362,0.7113916277885437,45.69732666015625,default,-0.34673309326171875
226,352725.840233,0.7386188507080078,45.66135215759277,default,-0.7816886901855469
227,352725.850887,0.7453510463237762,45.974483489990234,default,-0.594512939453125
228,352725.863955,0.7391207814216614,46.07499885559082,default,0.051502227783203125
229,352725.873128,0.7504733800888062,46.165082931518555,default,-0.17126083374023438
230,352725.885357,0.7021253705024719,46.156131744384766,default,0.363006591796875
231,352725.894291,0.7645339667797089,46.07263374328613,default,-0.060077667236328125
232,352725.904953,0.7402152419090271,45.80950927734375,default,-0.2232208251953125
233,352725.918931,0.73667973279953,45.558834075927734,default,-0.4200897216796875
234,352725.929632,0.7204973995685577,46.06485176086426,default,-0.4494743347167969
235,352725.938482,0.7451765835285187,45.80215263366699,default,-0.16392898559571023
236,352725.951565,0.7298940420150757,45.792755126953125,default,0.02734375
237,352725.964774,0.7058925032615662,45.87348747253418,default,0.5086631774902344
238,352725.97585,0.7764419913291931,45.968156814575195,default,0.01085281372069602
239,352725.985669,0.7243872284889221,46.169227600097656,default,-0.14827728271483664
240,352725.998566,0.7705335319042206,45.96512985229492,default,-0.03244781494140625
241,352726.00913,0.7287090122699738,45.56700325012207,default,0.007198333740234375
242,352726.017888,0.7449766993522644,46.132341384887695,default,0.2736625671386719
243,352726.029707,0.7390367686748505,45.74720573425293,default,-0.6060371398925781
244,352726.042324,0.7246688008308411,45.967403411865234,default,-0.2696990966796875
245,352726.051965,0.8013145923614502,45.886613845825195,default,-0.12159347534179688
246,352726.064445,0.6872167885303497,45.721168518066406,default,-0.5019302368164062
247,352726.074307,0.7275952994823456,45.81539535522461,default,-0.5485916137695384
248,352726.087473,0.7594282925128937,45.87423896789551,default,-0.667858123779304
249,352726.097919,0.7294960618019104,45.716806411743164,default,0.342205047607429
250,352726.1102,0.7145319581031799,45.67056083679199,default,-0.3070640563964915
251,352726.120983,0.7118344008922577,45.84211349487305,default,0.036041259765617895
252,352726.129844,0.7486548125743866,45.817386627197266,default,-0.479034423828125
253,352726.141108,0.7004366517066956,45.82079887390137,default,-0.12937545776367188
254,352726.149756,0.7121910154819489,45.66372489929199,default,-0.7240180969238352
255,352726.160885,0.7603219449520111,45.65213203430176,default,-0.6455497741699219
256,352726.171355,0.7702652215957642,45.927757263183594,default,-0.09429931640625
257,352726.181435,0.6956517994403839,46.053688049316406,default,0.5108718872070312
258,352726.192645,0.72906893491745,45.73813819885254,default,-0.6264076232910156
259,352726.201476,0.6939291059970856,45.5802059173584,default,-0.08761215209960938
260,352726.211037,0.7547045052051544,45.89009094238281,default,0.28455352783203125
261,352726.224414,0.7631751298904419,45.855546951293945,default,-0.5916404724121094
262,352726.234095,0.7027217745780945,45.711069107055664,default,-0.48658370971678977
263,352726.243755,0.7162354588508606,45.70826530456543,default,-0.4921913146972656
264,352726.255377,0.7289029955863953,45.70408248901367,default,-0.11937713623046875
265,352726.264714,0.7441079616546631,45.71347999572754,default,-0.6218223571777344
266,352726.274933,0.7045074701309204,45.970184326171875,default,-0.07724761962890625
267,352726.288004,0.7230722904205322,45.7012996673584,default,-0.10564804077148438
268,352726.29701,0.7329702079296112,45.67492675781251,default,-0.1314239501953125
269,352726.306978,0.7276746332645416,45.75950241088867,default,-0.0743408203125
270,352726.319159,0.7175168395042419,45.78427505493164,default,-0.26627349853515625
271,352726.328043,0.7403616309165955,45.690568923950195,default,-0.2783012390136719
272,352726.337069,0.7424601316452026,45.765180587768555,default,-0.7983055114746094
273,352726.349373,0.7012264430522919,46.15470886230469,default,0.14412689208984375
274,352726.360861,0.6895982623100281,46.09724235534668,default,-0.293804168701179
275,352726.372093,0.6666054725646973,46.19851303100586,default,-0.8387603759765625
276,352726.380033,0.6480622887611389,45.89828681945801,default,-1.4392127990722585
277,352726.392264,0.6719321012496948,46.01260185241699,default,-0.9786949157714844
278,352726.401507,0.6951743960380554,46.35909080505371,default,-2.1529884338378906
279,352726.413411,0.6239660084247589,46.42733955383301,default,-1.1457328796386648
280,352726.421617,0.6950189471244812,46.38153648376465,default,-1.2373390197753835
281,352726.431366,0.6769723296165466,45.19757843017578,default,-2.2555465698242188
282,352726.444309,0.0,0.0,default,0.0
283,352726.453506,0.0,0.0,default,0.0
284,352726.464935,0.4788084271320976,14.082945823669434,default,28.165891647338867
285,352726.475773,0.0,15.804160118103026,default,-31.60832023620605
286,352726.483817,0.0,15.804160118103026,default,-31.60832023620605
287,352726.492402,0.0,0.0,default,0.0
288,352726.500179,0.0,0.0,default,0.0
289,352726.510809,0.3235513598507788,12.76383686065674,default,-25.52767372131348
290,352726.519449,0.5671997876707484,22.211624145507812,default,-6.632099151611332
291,352726.532383,0.30277204513549805,14.503801345825195,default,-29.00760269165039
292,352726.541259,0.30277204513549805,14.503801345825195,default,-29.00760269165039
293,352726.549966,0.29450491070747375,14.59101104736328,default,-29.18202209472656
294,352726.561302,0.440432399346414,13.95833206176758,default,27.91666412353516
295,352726.574163,0.4615870954318505,14.21335792541504,default,28.42671585083008
296,352726.587979,0.0,0.0,default,0.0
297,352726.597319,0.0,0.0,default,0.0
298,352726.60621,0.7765351167915506,41.26286506652832,default,-19.281406402587894
299,352726.62068,0.30308446288108826,16.453371047973633,default,32.906742095947266
300,352726.631126,0.6730169921220712,48.38007164001465,default,-28.132816314697266
301,352726.64541,0.3096257448196411,17.93588638305664,default,35.87177276611328
302,352726.653766,0.31184107065200806,18.234655380249023,default,36.46931076049805
303,352726.666038,0.328890860080719,18.5576171875,default,37.115234375
304,352726.675668,0.3215508460998535,18.778770446777344,default,37.55754089355469
305,352726.685174,0.25429055094718933,19.04580307006836,default,38.09160614013672
306,352726.697556,0.2521553337574005,19.072900772094727,default,38.14580154418945
307,352726.707685,0.228168323636055,19.82794761657715,default,39.6558952331543
308,352726.71701,0.1784365177154541,20.000648498535156,default,40.00129699707031
309,352726.729231,0.1831013411283493,20.279449462890625,default,40.55889892578125
310,352726.741389,0.6631490802608568,49.25332450866699,default,-7.056194305419922
311,352726.751255,0.4912793920377034,48.487361907958984,default,-8.588119506835938
312,352726.760018,0.7361791138519764,48.902137756347656,default,-8.778221130371094
313,352726.771751,0.5485100150108337,49.65860557556152,default,-9.64041519165039
314,352726.781392,0.5705908536911011,49.81936454772949,default,-10.600757598876953
315,352726.790568,0.6236039400100708,49.66627883911133,default,-10.906929016113281
316,352726.802084,0.5877809226512909,50.373046875,default,-10.106521606445312
317,352726.810904,0.5686109960079193,49.98862838745117,default,-10.886543273925781
318,352726.823531,0.612849086523056,50.22144317626953,default,-10.844894409179688
319,352726.833828,0.6031852960586548,50.30257797241211,default,-10.711486816406257
320,352726.84651,0.5748567581176758,50.42744445800781,default,-12.079696655273445
321,352726.854721,0.5674208402633667,50.445037841796875,default,-12.044509887695312
322,352726.863657,0.583283543586731,51.191162109375,default,-11.589370727539062
323,352726.878299,0.7781553949618699,45.961612701416016,default,-2.3228912353515554
324,352726.887239,0.7761112536692979,45.85074043273926,default,-2.544635772705078
325,352726.896166,0.682988703250885,46.23605918884277,default,-3.5938758850097656
326,352726.908332,0.6749676764011383,46.08304214477539,default,-4.2179107666015625
327,352726.915498,0.6884083449840546,46.5989933013916,default,-3.1860084533691406
328,352726.920671,0.6862981617450714,46.61019515991211,default,-3.537872314453125
329,352726.932683,0.7154331505298615,46.52435493469238,default,-3.9256858825683594
330,352726.941022,0.6940391957759857,46.429569244384766,default,-4.097816467285156
331,352726.952761,0.6737286746501923,46.062021255493164,default,-3.1426124572753906
332,352726.963547,0.7089737057685852,46.32791519165039,default,-3.51544189453125
333,352726.974744,0.7174341976642609,46.68838119506836,default,-2.8901519775390625
334,352726.985838,0.7122936546802521,46.0880184173584,default,-3.0306587219238352
335,352726.995151,0.67539381980896,46.066864013671875,default,-3.072967529296875
336,352727.003018,0.7081117033958435,46.11959457397461,default,-2.994026184082024
337,352727.01491,0.6241611540317535,46.130130767822266,default,-3.0688095092773366
338,352727.02425,0.7106227278709412,45.97072219848633,default,-2.8978042602539062
339,352727.037031,0.6904784440994263,46.102800369262695,default,-3.8771095275878906
340,352727.046227,0.7290047705173492,46.046669006347656,default,-2.7879714965820312
341,352727.055494,0.7078893482685089,46.31652069091797,default,-3.6217269897460938
342,352727.066102,0.7168432474136353,46.37933540344238,default,-3.1832847595214844
343,352727.075524,0.6627620756626129,46.21665954589844,default,-3.009033203125
344,352727.084558,0.6498393416404724,46.20711135864258,default,-3.0281295776367188
345,352727.095795,0.6573750078678131,46.038238525390625,default,-2.94384765625
346,352727.105025,0.6673237979412079,45.85365676879883,default,-2.8841018676757812
347,352727.116111,0.7498388588428497,46.16850662231445,default,-2.9986648559570312
348,352727.12696,0.6754738390445709,46.12067794799805,default,-3.4553985595703125
349,352727.136786,0.6892451643943787,46.21417045593262,default,-2.442913055419922
350,352727.148389,0.7423491179943085,46.07098960876465,default,-2.651508331298828
351,352727.157617,0.7285758852958679,46.00593948364258,default,-2.886749267578118
352,352727.166577,0.6913142502307892,46.172752380371094,default,-2.5986557006835938
353,352727.176829,0.6735396683216095,46.06896781921387,default,-2.757343292236328
354,352727.186729,0.738357663154602,46.12165832519531,default,-3.217864990234375
355,352727.196004,0.7275521457195282,45.79714012145996,default,-2.650470733642578
356,352727.20671,0.7419477105140686,45.82498359680176,default,-3.0132484436035227
357,352727.215484,0.7416526675224304,45.9747314453125,default,-2.6872024536132812
358,352727.224277,0.7815428972244263,46.012882232666016,default,-3.0913162231445312
359,352727.232869,0.7454561591148376,46.11087989807129,default,-3.1648597717285156
360,352727.245524,0.7525037825107574,45.707359313964844,default,-2.7121200561523438
361,352727.253613,0.7070881426334381,46.14269828796387,default,-2.0676918029785156
362,352727.262712,0.7588692903518677,46.012983322143555,default,-2.1329002380371094
363,352727.275974,0.7438986003398895,45.91072654724121,default,-2.8028831481933594
364,352727.285122,0.7683423161506653,45.75763511657715,default,-2.6783485412597585
365,352727.294017,0.7525191307067871,45.753164291381836,default,-2.6872901916503906
366,352727.306041,0.7079277634620667,45.82931137084961,default,-2.5529937744140625
367,352727.315107,0.7865698635578156,46.016204833984375,default,-2.6873703002929688
368,352727.325058,0.7069039642810822,46.045650482177734,default,-2.045043945312493
369,352727.337479,0.6578920483589172,45.71831130981445,default,-2.4389419555664062
370,352727.348029,0.7295082807540894,45.79412269592285,default,-2.355152130126953
371,352727.35733,0.7060115039348602,45.96682167053223,default,-1.8276557922363281
372,352727.369015,0.6772238612174988,45.56249237060547,default,-1.7091217041015625
373,352727.377456,0.6625768542289734,44.94723129272461,default,-2.5547027587890625
374,352727.387098,0.6597313284873962,45.47076988220215,default,-1.5076255798339773
375,352727.397249,0.716290146112442,45.702924728393555,default,-1.2428016662597656
376,352727.406591,0.7184528708457947,45.70848083496094,default,-1.8411483764648366
377,352727.416053,0.6614380776882172,45.99318504333496,default,-2.255992889404297
378,352727.426184,0.7255804538726807,46.23125457763672,default,-2.5530014038085938
379,352727.435662,0.6415994465351105,45.8679313659668,default,-2.527740478515632
380,352727.443825,0.6324058771133423,45.93313026428223,default,-2.3973426818847727
381,352727.455512,0.708805114030838,45.70278358459473,default,-1.6267509460449219
382,352727.464437,0.6599108874797821,45.13696098327637,default,-1.6895484924316406
383,352727.478089,0.6738973557949066,45.737810134887695,default,-1.070232391357429
384,352727.486927,0.7369962930679321,45.327863693237305,default,-2.1457099914550852
