,index,Timestamp,Dia_Spline3_Base,Event
0,1033,-879920.051132,-0.9538137883826963,sitting
1,1034,-879920.037838,-0.9749774819095691,sitting
2,1035,-879920.016005,-0.9962027329956342,sitting
3,1036,-879920.001056,-1.0174859425230522,sitting
4,1037,-879919.987132,-1.0388235113739661,sitting
5,1038,-879919.972493,-1.0602118404305543,sitting
6,1039,-879919.961378,-1.0816473305749597,sitting
7,1040,-879919.950044,-1.1031263826893536,sitting
8,1041,-879919.938408,-1.1246453976558861,sitting
9,1042,-879919.923518,-1.1462007763567215,sitting
10,1043,-879919.905059,-1.1677889196740132,sitting
11,1044,-879919.888766,-1.1894062284899256,sitting
12,1045,-879919.875173,-1.2110491036866193,sitting
13,1046,-879919.8598890001,-1.232713946146248,sitting
14,1047,-879919.844962,-1.254397156750965,sitting
15,1048,-879919.828489,-1.2760951363829385,sitting
16,1049,-879919.8081,-1.2978042859243288,sitting
17,1050,-879919.796407,-1.3195210062572862,sitting
18,1051,-879919.783438,-1.3412416982639783,sitting
19,1052,-879919.7678360001,-1.3629627628265588,sitting
20,1053,-879919.754271,-1.3846806008271955,sitting
21,1054,-879919.743438,-1.406391613148024,sitting
22,1055,-879919.734038,-1.4280922006712338,sitting
23,1056,-879919.725381,-1.4497787642789604,sitting
24,1057,-879919.717255,-1.471447704853368,sitting
25,1058,-879919.707183,-1.4930954232766318,sitting
26,1059,-879919.697745,-1.5147183204308838,sitting
27,1060,-879919.687956,-1.5363127971983062,sitting
28,1061,-879919.679446,-1.5578752544610417,sitting
29,1062,-879919.670122,-1.0590144620030415,sitting
30,1063,-879919.65964,-1.4389354824750953,sitting
31,1064,-879919.648799,-1.1399344430058491,sitting
32,1065,-879919.6395630001,-1.4526632385453588,sitting
33,1066,-879919.630311,-1.4634977088325627,sitting
34,1067,-879919.6235,-1.4724661813133366,sitting
35,1068,-879919.614217,-1.2897814736454976,sitting
36,1069,-879919.604357,-1.4747187123387349,sitting
37,1070,-879919.593573,-1.4776772484868061,sitting
38,1071,-879919.583849,-1.505621574887563,sitting
39,1072,-879919.574837,-1.4734846577733052,sitting
40,1073,-879919.566913,-1.411355398663808,sitting
41,1074,-879919.557923,-1.4555477128117573,sitting
42,1075,-879919.547787,-1.5355631337254536,sitting
43,1076,-879919.538909,-1.5929483399479878,sitting
44,1077,-879919.528704,-1.5796913132756245,sitting
45,1078,-879919.520738,-1.4961222634404194,sitting
46,1079,-879919.509897,-1.4340957627385151,sitting
47,1080,-879919.501193,-1.4751278386204731,sitting
48,1081,-879919.49338,-1.471493624219228,sitting
49,1082,-879919.483917,-1.4187890515416157,sitting
50,1083,-879919.474823,-1.5145956502049458,sitting
51,1084,-879919.465542,-1.615174911984731,sitting
52,1085,-879919.454515,-1.6281227097599995,sitting
53,1086,-879919.444164,-1.674059771069814,sitting
54,1087,-879919.435089,-1.779566191205312,sitting
