,Dia_Spline3_Base,Event
2,-1.542654037475586,default
3,-1.3693833351135254,default
4,-1.3421196937561035,default
5,-1.440556526184082,default
6,-1.4625091552734375,default
7,-1.3893051147460938,default
8,-1.3296384811401367,default
9,-1.3054022789001465,default
10,-1.4274687767028809,default
11,-1.7082276344299316,default
12,-1.7695131301879883,default
13,-1.603865146636963,default
14,-1.5433106422424316,default
15,-1.4034366607666016,default
16,-1.1306838989257812,default
17,-0.993067741394043,default
18,-1.1198711395263672,default
19,-1.2854952812194824,default
20,-1.2063469886779785,default
21,-1.0910382270812988,default
22,-1.0494303703308105,default
23,-0.9999399185180664,default
24,-0.9903969764709473,default
25,-1.0555462837219238,default
26,-1.0438852310180664,default
27,-1.0246143341064453,default
28,-1.1693267822265625,default
29,-1.232792854309082,default
30,-1.1289410591125488,default
31,-1.0792713165283203,default
32,-1.1855802536010742,default
33,-1.3139619827270508,default
34,-1.3436689376831055,default
35,-1.2833824157714844,default
36,-1.258500099182129,default
37,-1.2547821998596191,default
38,-1.289233684539795,default
39,-1.3537931442260742,default
40,-1.3101983070373535,default
41,-1.2455534934997559,default
42,-1.1491570472717285,default
43,-1.041480541229248,default
44,-1.0351777076721191,default
45,-1.1163029670715332,default
46,-1.2740435600280762,default
47,-1.3857731819152832,default
48,-1.2126178741455078,default
49,-0.9751739501953125,default
50,-1.005669116973877,default
51,-1.0904555320739746,default
52,-1.0155997276306152,default
53,-0.9777731895446777,default
54,-1.0581154823303223,default
55,-0.9339232444763184,default
56,-0.8172030448913574,default
57,-0.9305920600891113,default
58,-0.8863925933837891,default
59,-0.8282780647277832,default
60,-0.8462467193603516,default
61,-0.7540955543518066,default
62,-0.7043614387512207,default
63,-0.7724285125732422,default
64,-0.861943244934082,default
65,-0.7502322196960449,default
66,-0.5309352874755859,default
67,-0.4285469055175781,default
68,-0.4409313201904297,default
69,-0.5304408073425293,default
70,-0.6218485832214355,default
71,-0.6655840873718262,default
72,-0.5986628532409668,default
73,-0.5604996681213379,default
74,-0.5798220634460449,default
75,-0.4833364486694336,default
76,-0.3563361167907715,default
77,-0.18712520599365234,default
78,0.063720703125,default
79,0.1535806655883789,default
80,0.07223844528198242,default
81,0.025735855102539062,default
82,0.002192974090576172,default
83,-0.08348512649536133,default
84,-0.1623086929321289,default
85,-0.17019987106323242,default
86,-0.1190638542175293,default
87,-0.053475379943847656,default
88,-0.13187408447265625,default
89,-0.17874717712402344,default
90,0.028417587280273438,default
